instance_id,generator,seed,true_dag,cpdag,corruption,corruption_rate,k_assumed_consistent,g0,treatment,outcome,space_size,n_covers,max_shell,r_val,r_opt,method,notes,z,k_true,k_assumed,desc_n_nodes,desc_n_edges,desc_n_compelled,desc_n_undirected,desc_n_components,desc_largest_component_nodes,desc_largest_component_edges,desc_knowledge_component_nodes,desc_knowledge_component_edges,desc_knowledge_component_density,desc_treatment_in_component,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.2,params_json,time_graph,time_gate,time_knowledge,time_g0_and_z,time_space,time_radius_val_opt,time_radius_eps
inst_001523,erdos_renyi,20262442,V0->V1 V0->V3 V0->V5 V2->V1 V4->V0 V4->V5 V5->V1 V5->V3,V0->V1 V2->V1 V5->V1 V0-V3 V0-V4 V0-V5 V3-V5 V4-V5,omit,0.6,True,V0->V1 V0->V3 V0->V5 V2->V1 V5->V1 V0-V4 V3-V5 V4-V5,V5,V1,50,100,7,1,1,bfs_exact,,V0|V2,V0->V3|V0->V5|V4->V5|V5->V3,V0->V3|V0->V5,6,8,3,5,1,4,5,4,5,0.8333333333333334,True,1,1,1,1,"{""edge_prob"": 0.3}",8.283300000000438e-05,0.0005177499999997615,1.833299999987048e-05,0.00014745800000026676,0.016368417000000246,0.00018795899999979326,0.021402208999999672
inst_001567,erdos_renyi,20262486,V1->V4 V2->V4 V3->V1 V3->V2 V3->V4 V4->V0 V5->V0 V5->V2 V5->V4,V1->V4 V2->V4 V3->V2 V3->V4 V4->V0 V5->V0 V5->V2 V5->V4 V1-V3,flip,0.4,True,V1->V4 V2->V4 V3->V1 V3->V2 V3->V4 V4->V0 V5->V0 V5->V2 V5->V4,V1,V0,3,2,2,1,1,bfs_exact,,V2|V3|V5,V3->V1,V3->V1,6,9,8,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""edge_prob"": 0.3}",8.50419999998131e-05,0.00019170800000001265,1.7084000000000543e-05,3.216600000000014e-05,0.00025058299999969336,3.4959000000167606e-05,0.0033490419999999688
inst_001568,erdos_renyi,20262487,V2->V1 V3->V1 V5->V1 V5->V3,V2->V1 V3->V1 V5->V1 V3-V5,flip,0.4,True,V2->V1 V3->V1 V5->V1 V5->V3,V3,V1,3,2,2,1,1,bfs_exact,,V2|V5,V5->V3,V5->V3,6,4,3,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""edge_prob"": 0.3}",4.69170000001462e-05,0.00019833399999980017,1.4000000000180535e-05,2.299999999966218e-05,0.00017333300000021978,2.0791999999936195e-05,0.0023183330000002833
inst_001592,erdos_renyi,20262511,V1->V5 V2->V0 V2->V1 V2->V3 V2->V4 V4->V3 V4->V5 V5->V3,V1->V5 V2->V3 V4->V3 V4->V5 V5->V3 V0-V2 V1-V2 V2-V4,flip,0.6,True,V0->V2 V1->V5 V2->V1 V2->V3 V2->V4 V4->V3 V4->V5 V5->V3,V1,V3,11,15,4,2,2,bfs_exact,,V2|V4,V2->V0|V2->V1,V0->V2|V2->V1,6,8,5,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""edge_prob"": 0.3}",7.670800000036948e-05,0.0005223750000000749,1.779199999996095e-05,6.183300000017766e-05,0.0018068330000002852,0.00017304199999967906,0.013425999999999938
inst_001610,erdos_renyi,20262529,V1->V0 V1->V2 V2->V0 V3->V0 V4->V0 V4->V1 V5->V2,V1->V0 V1->V2 V2->V0 V3->V0 V4->V0 V5->V2 V1-V4,flip,0.6,True,V1->V0 V1->V2 V1->V4 V2->V0 V3->V0 V4->V0 V5->V2,V1,V0,3,2,2,1,1,bfs_exact,,V3|V5,V4->V1,V1->V4,6,7,6,1,1,2,1,2,1,1.0,True,1,1,1,2,"{""edge_prob"": 0.3}",4.583399999980031e-05,0.0001706670000003463,1.3125000000169251e-05,3.05839999996671e-05,0.00022008400000039785,5.5624999999892566e-05,0.003920083999999768
inst_001655,erdos_renyi,20262574,V2->V3 V2->V5 V3->V0 V4->V0 V4->V2,V3->V0 V4->V0 V2-V3 V2-V4 V2-V5,compound,0.4,True,V2->V3 V2->V5 V3->V0 V4->V0 V4->V2,V3,V0,11,15,4,2,2,bfs_exact,,V4,V2->V5|V4->V2,V4->V2,6,5,2,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""edge_prob"": 0.3}",4.7416999999772e-05,0.000378791000000156,2.0750000000013813e-05,4.6666999999889214e-05,0.0015442910000000865,0.00014533399999994145,0.012899625000000192
inst_001690,erdos_renyi,20262609,V1->V0 V1->V3 V1->V5 V3->V0 V4->V0 V4->V1 V4->V5 V5->V3,V1->V0 V3->V0 V4->V0 V1-V3 V1-V4 V1-V5 V3-V5 V4-V5,compound,0.6,True,V1->V0 V1->V4 V3->V0 V3->V1 V4->V0 V5->V1 V5->V3 V5->V4,V1,V0,50,100,8,1,1,bfs_exact,,V3|V5,V1->V3|V1->V5|V4->V1|V5->V3,V3->V1|V5->V3,6,8,3,5,1,4,5,4,5,0.8333333333333334,True,1,1,1,1,"{""edge_prob"": 0.3}",8.283400000008712e-05,0.0004556669999997709,1.8416999999715244e-05,8.845800000001347e-05,0.016271374999999644,0.00012612499999997695,0.03027612500000032
inst_001713,erdos_renyi,20262632,V0->V4 V3->V4 V5->V0 V5->V1 V5->V3,V0->V4 V3->V4 V0-V5 V1-V5 V3-V5,tiered,0.2,True,V0->V4 V3->V4 V5->V0 V5->V1 V5->V3,V0,V4,11,15,3,1,1,bfs_exact,,V3,V5->V0|V5->V1,V5->V0|V5->V1|V5->V3,6,5,2,3,1,4,3,4,3,0.5,True,1,1,1,1,"{""edge_prob"": 0.3}",5.49579999997718e-05,0.00032454199999998323,3.170799999985263e-05,4.60840000000573e-05,0.00150775000000003,0.0001170419999998451,0.016416707999999947
inst_001728,erdos_renyi,20262647,V2->V4 V3->V1 V4->V1 V5->V2 V5->V3,V3->V1 V4->V1 V2-V4 V2-V5 V3-V5,tiered,0.2,True,V2->V4 V3->V1 V4->V1 V5->V2 V5->V3,V4,V1,10,12,4,2,2,bfs_exact,,V3,V5->V2|V5->V3,V5->V2|V5->V3,6,5,2,3,1,4,3,4,3,0.5,True,2,2,2,3,"{""edge_prob"": 0.3}",4.520799999996328e-05,0.00033120799999997175,3.0209000000169794e-05,4.533300000009177e-05,0.0014619169999998682,0.000178458000000159,0.015343959000000407
inst_001738,erdos_renyi,20262657,V1->V0 V2->V1 V2->V3 V2->V4 V2->V5 V3->V0 V3->V1 V4->V1 V4->V5,V1->V0 V2->V1 V3->V0 V3->V1 V4->V1 V2-V3 V2-V4 V2-V5 V4-V5,tiered,0.2,True,V1->V0 V2->V1 V2->V4 V2->V5 V3->V0 V3->V1 V4->V1 V4->V5 V2-V3,V4,V0,32,59,7,1,1,bfs_exact,,V2|V3,V2->V4|V2->V5|V4->V5,V2->V4|V2->V5|V4->V5,6,9,5,4,1,4,4,4,4,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.3}",0.00014112499999985317,0.0006440410000001506,3.8874999999993776e-05,8.45420000001873e-05,0.007322124999999957,0.0003600829999999,0.02960070799999981
inst_001756,erdos_renyi,20262675,V0->V1 V0->V4 V2->V1 V3->V4 V4->V2 V5->V2 V5->V3 V5->V4,V0->V1 V0->V4 V2->V1 V3->V4 V4->V2 V5->V2 V5->V4 V3-V5,tiered,0.4,True,V0->V1 V0->V4 V2->V1 V3->V4 V4->V2 V5->V2 V5->V3 V5->V4,V3,V2,3,2,2,1,1,bfs_exact,,V0|V5,V5->V3,V5->V3,6,8,7,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""edge_prob"": 0.3}",8.666699999970717e-05,0.0001290830000000298,3.1416999999756e-05,3.0250000000009436e-05,0.00023316699999975654,3.1792000000141485e-05,0.003173290999999967
inst_001774,erdos_renyi,20262693,V0->V1 V2->V1 V3->V0 V4->V3 V5->V0 V5->V1 V5->V3 V5->V4,V0->V1 V2->V1 V5->V1 V0-V3 V0-V5 V3-V4 V3-V5 V4-V5,tiered,0.6,True,V0->V1 V0->V3 V0->V5 V2->V1 V3->V4 V5->V1 V5->V4 V3-V5,V0,V1,50,100,9,1,1,bfs_exact,,V2,V4->V3|V5->V0|V5->V3|V5->V4,V0->V3|V0->V5,6,8,3,5,1,4,5,4,5,0.8333333333333334,True,1,1,1,2,"{""edge_prob"": 0.3}",5.4499999999624293e-05,0.0006418749999999029,3.5207999999897766e-05,0.0001024999999996723,0.016671209000000076,0.0002285840000002537,0.033721416999999754
inst_001807,erdos_renyi,20262726,V0->V6 V1->V3 V2->V1 V2->V4 V3->V0 V3->V4 V3->V5 V4->V5 V5->V0,V0->V6 V2->V4 V3->V0 V3->V4 V3->V5 V4->V5 V5->V0 V1-V2 V1-V3,omit,0.2,True,V0->V6 V1->V3 V2->V1 V2->V4 V3->V0 V3->V4 V3->V5 V4->V5 V5->V0,V1,V0,6,6,4,1,1,bfs_exact,,V2,V1->V3|V2->V1,V1->V3|V2->V1,7,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.3}",0.00019258399999966258,0.0001829999999998222,1.4874999999747729e-05,4.42079999998235e-05,0.0006940829999999565,5.27919999999682e-05,0.006827292000000096
inst_001900,erdos_renyi,20262819,V0->V2 V3->V0 V3->V1 V4->V2 V4->V3 V6->V1,V0->V2 V3->V1 V4->V2 V6->V1 V0-V3 V3-V4,flip,0.2,True,V0->V2 V3->V0 V3->V1 V4->V2 V4->V3 V6->V1,V0,V2,6,6,4,2,2,bfs_exact,,V4,V3->V0|V4->V3,V3->V0|V4->V3,7,6,4,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""edge_prob"": 0.3}",5.2709000000206174e-05,0.0004668749999998667,1.4500000000250424e-05,3.5750000000334126e-05,0.0006188750000002408,5.174999999990604e-05,0.005461500000000008
inst_001912,erdos_renyi,20262831,V0->V2 V2->V5 V3->V0 V3->V5 V4->V2 V4->V5,V0->V2 V2->V5 V3->V5 V4->V2 V4->V5 V0-V3,flip,0.2,True,V0->V2 V2->V5 V3->V0 V3->V5 V4->V2 V4->V5,V0,V5,3,2,2,1,1,bfs_exact,,V3|V4,V3->V0,V3->V0,7,6,5,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""edge_prob"": 0.3}",4.5624999999827054e-05,0.00024104200000030218,1.495800000039793e-05,2.7583000000053204e-05,0.00020945800000005121,2.7833999999948844e-05,0.0028840840000001755
inst_001915,erdos_renyi,20262834,V0->V1 V0->V3 V0->V4 V0->V6 V1->V5 V1->V6 V2->V3 V5->V6,V0->V3 V0->V6 V1->V6 V2->V3 V5->V6 V0-V1 V0-V4 V1-V5,flip,0.2,True,V0->V1 V0->V3 V0->V6 V1->V5 V1->V6 V2->V3 V5->V6 V0-V4,V5,V6,10,12,5,2,2,bfs_exact,,V0|V1,V0->V1|V1->V5,V0->V1|V1->V5,7,8,5,3,1,4,3,4,3,0.5,True,2,2,2,3,"{""edge_prob"": 0.3}",8.749999999979607e-05,0.0006251250000000041,1.5292000000055594e-05,7.491700000006318e-05,0.0018287089999997619,0.00016391599999998618,0.01662608299999979
inst_001918,erdos_renyi,20262837,V1->V0 V2->V0 V2->V4 V2->V5 V2->V6 V4->V0 V4->V5 V6->V0 V6->V5,V1->V0 V2->V0 V2->V5 V4->V0 V4->V5 V6->V0 V6->V5 V2-V4 V2-V6,flip,0.2,True,V1->V0 V2->V0 V2->V4 V2->V5 V2->V6 V4->V0 V4->V5 V6->V0 V6->V5,V4,V0,6,6,2,1,1,bfs_exact,,V1|V2|V6,V2->V4|V2->V6,V2->V4|V2->V6,7,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.3}",8.724999999998317e-05,0.00033833399999982916,1.49170000001142e-05,4.704199999983061e-05,0.0007792079999999757,0.00012666699999996922,0.00925274999999992
inst_001934,erdos_renyi,20262853,V2->V1 V2->V5 V4->V1 V5->V4 V5->V6,V2->V1 V4->V1 V2-V5 V4-V5 V5-V6,flip,0.4,True,V2->V1 V4->V1 V5->V2 V5->V4 V6->V5,V4,V1,11,15,4,2,2,bfs_exact,,V2,V5->V4|V5->V6,V5->V4|V6->V5,7,5,2,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""edge_prob"": 0.3}",5.208299999992505e-05,0.0005172499999996916,1.4583000000012447e-05,4.941599999996882e-05,0.0017508749999999296,7.579199999963038e-05,0.008233375000000098
inst_001936,erdos_renyi,20262855,V1->V4 V2->V4 V2->V5 V5->V1 V5->V6 V6->V4,V1->V4 V2->V4 V6->V4 V1-V5 V2-V5 V5-V6,flip,0.4,True,V1->V4 V1->V5 V2->V4 V5->V2 V5->V6 V6->V4,V6,V4,11,15,4,2,2,bfs_exact,,V1|V2,V5->V1|V5->V6,V1->V5|V5->V6,7,6,3,3,1,4,3,4,3,0.5,True,2,2,2,2,"{""edge_prob"": 0.3}",5.908300000001532e-05,0.0006074579999997276,1.4750000000063324e-05,5.866699999979019e-05,0.0018227080000001727,0.00014408399999998878,0.009161583000000029
inst_001947,erdos_renyi,20262866,V0->V1 V0->V3 V1->V5 V2->V0 V2->V1 V2->V4 V5->V4 V6->V3 V6->V5,V0->V3 V1->V5 V2->V4 V5->V4 V6->V3 V6->V5 V0-V1 V0-V2 V1-V2,flip,0.4,True,V0->V3 V1->V0 V1->V5 V2->V0 V2->V1 V2->V4 V5->V4 V6->V3 V6->V5,V1,V4,19,30,6,1,1,bfs_exact,,V2|V6,V0->V1|V2->V1,V1->V0|V2->V1,7,9,6,3,1,3,3,3,3,1.0,True,1,1,1,1,"{""edge_prob"": 0.3}",6.000000000039307e-05,0.0004558750000001055,1.229200000008035e-05,5.8249999999926416e-05,0.002987958999999929,5.862499999986781e-05,0.013658083999999793
inst_001954,erdos_renyi,20262873,V0->V2 V1->V2 V1->V4 V3->V2 V3->V5 V4->V0 V4->V5 V5->V0 V6->V3 V6->V5,V0->V2 V1->V2 V3->V2 V3->V5 V4->V0 V4->V5 V5->V0 V6->V5 V1-V4 V3-V6,flip,0.6,True,V0->V2 V1->V2 V3->V2 V3->V5 V4->V0 V4->V1 V4->V5 V5->V0 V6->V3 V6->V5,V4,V2,9,12,4,1,1,bfs_exact,,V3|V6,V1->V4|V6->V3,V4->V1|V6->V3,7,10,8,2,2,2,1,2,1,1.0,True,1,1,1,2,"{""edge_prob"": 0.3}",0.00010379199999999145,0.00027237499999976933,1.6583999999930654e-05,4.662499999996683e-05,0.001137374999999885,0.00012133300000005676,0.010803874999999685
inst_001969,erdos_renyi,20262888,V0->V2 V3->V2 V3->V6 V4->V1 V4->V2 V5->V2 V5->V3 V6->V1 V6->V2,V0->V2 V3->V2 V4->V1 V4->V2 V5->V2 V6->V1 V6->V2 V3-V5 V3-V6,flip,0.6,True,V0->V2 V3->V2 V3->V5 V3->V6 V4->V1 V4->V2 V5->V2 V6->V1 V6->V2,V3,V2,6,6,2,1,1,bfs_exact,,V0|V4,V3->V6|V5->V3,V3->V5|V3->V6,7,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,2,"{""edge_prob"": 0.3}",6.045899999973514e-05,0.0002625830000000384,1.3040999999880398e-05,4.816700000009888e-05,0.0008765420000003132,0.0001006670000003318,0.008884749999999997
inst_001990,erdos_renyi,20262909,V1->V6 V3->V1 V3->V2 V3->V4 V4->V1 V4->V6 V5->V2 V6->V0 V6->V2,V3->V2 V5->V2 V6->V2 V0-V6 V1-V3 V1-V4 V1-V6 V3-V4 V4-V6,compound,0.2,True,V1->V3 V1->V6 V3->V2 V4->V1 V4->V3 V4->V6 V5->V2 V6->V0 V6->V2,V1,V2,68,142,8,1,1,bfs_exact,,V4|V5,V1->V6|V3->V1|V3->V4|V4->V1|V4->V6,V1->V3|V1->V6|V4->V1|V4->V6,7,9,3,6,1,5,6,5,6,0.6,True,1,1,1,1,"{""edge_prob"": 0.3}",7.116700000020515e-05,0.0010676670000000499,2.1041000000110444e-05,0.00013320899999991198,0.041225625000000043,0.00010445899999966812,0.04482658400000039
inst_001994,erdos_renyi,20262913,V0->V4 V0->V5 V0->V6 V2->V5 V4->V1 V4->V3 V5->V1 V6->V1 V6->V3,V0->V5 V2->V5 V4->V1 V4->V3 V5->V1 V6->V1 V6->V3 V0-V4 V0-V6,compound,0.2,True,V0->V4 V0->V5 V0->V6 V2->V5 V4->V1 V4->V3 V5->V1 V6->V1 V6->V3,V6,V3,6,6,2,1,1,bfs_exact,,V4,V0->V4|V0->V6,V0->V4|V0->V6,7,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.3}",6.295800000000185e-05,0.0010800410000002536,2.3457999999809687e-05,4.137499999989913e-05,0.000771832999999944,7.220900000026731e-05,0.006691791999999808
inst_002009,erdos_renyi,20262928,V0->V4 V1->V4 V2->V0 V2->V4,V0->V4 V1->V4 V2->V4 V0-V2,compound,0.2,True,V0->V4 V1->V4 V2->V0 V2->V4,V0,V4,3,2,2,1,1,bfs_exact,,V1|V2,V2->V0,V2->V0,7,4,3,1,1,2,1,2,1,1.0,True,1,1,1,1,"{""edge_prob"": 0.3}",5.5875000000149555e-05,0.00034491700000005565,1.749999999978158e-05,2.324999999991917e-05,0.00019370899999993085,2.3207999999996787e-05,0.0024142920000000956
inst_002030,erdos_renyi,20262949,V0->V6 V1->V6 V3->V0 V4->V2 V4->V6 V5->V1 V5->V3 V5->V4 V5->V6,V0->V6 V1->V6 V4->V6 V5->V6 V0-V3 V1-V5 V2-V4 V3-V5 V4-V5,compound,0.4,True,V0->V3 V0->V6 V1->V6 V3->V5 V4->V2 V4->V6 V5->V1 V5->V4 V5->V6,V0,V6,25,42,8,1,1,bfs_exact,,,V3->V0|V4->V2|V5->V3|V5->V4,V0->V3|V4->V2,7,9,4,5,1,6,5,6,5,0.3333333333333333,True,1,1,1,1,"{""edge_prob"": 0.3}",7.004200000038097e-05,0.002415000000000056,2.250000000003638e-05,0.00011450000000001737,0.014266166999999719,0.0002235420000000765,0.02296687499999983
inst_002037,erdos_renyi,20262956,V0->V5 V2->V5 V3->V0 V3->V4 V3->V5 V3->V6 V6->V0 V6->V4,V0->V5 V2->V5 V3->V5 V0-V3 V0-V6 V3-V4 V3-V6 V4-V6,compound,0.4,True,V0->V5 V2->V5 V3->V0 V3->V5 V4->V6 V6->V0 V3-V4 V3-V6,V0,V5,50,100,8,2,2,bfs_exact,,V2|V3,V3->V0|V3->V6|V6->V0|V6->V4,V3->V0|V4->V6,7,8,3,5,1,4,5,4,5,0.8333333333333334,True,2,2,2,3,"{""edge_prob"": 0.3}",6.383400000009587e-05,0.003050083999999842,2.437500000018744e-05,0.00011399999999994748,0.01735808299999997,0.000359083999999843,0.05673054199999994
inst_002040,erdos_renyi,20262959,V3->V0 V3->V2 V4->V2 V5->V0 V6->V3 V6->V5,V3->V0 V3->V2 V4->V2 V5->V0 V3-V6 V5-V6,compound,0.6,True,V3->V0 V3->V2 V4->V2 V5->V0 V5->V6 V6->V3,V5,V0,6,6,4,1,1,bfs_exact,,,V6->V3|V6->V5,V5->V6,7,6,4,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.3}",5.4292000000177865e-05,0.0015160839999999176,2.195800000004411e-05,4.0459000000048206e-05,0.0006433750000001126,6.02079999998395e-05,0.005659375000000022
inst_002043,erdos_renyi,20262962,V0->V2 V0->V5 V2->V1 V3->V2 V3->V5 V4->V0 V4->V3 V5->V2 V6->V2,V0->V2 V0->V5 V2->V1 V3->V2 V3->V5 V5->V2 V6->V2 V0-V4 V3-V4,compound,0.6,True,V0->V2 V0->V4 V0->V5 V2->V1 V3->V2 V3->V5 V4->V3 V5->V2 V6->V2,V0,V5,6,6,4,1,1,bfs_exact,,,V4->V0|V4->V3,V0->V4,7,9,7,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.3}",9.204200000034746e-05,0.0002302499999999874,1.829200000003084e-05,4.8000000000048004e-05,0.0007742079999997209,8.558399999980537e-05,0.006916374999999864
inst_002052,erdos_renyi,20262971,V0->V3 V0->V5 V2->V1 V2->V3 V4->V2 V4->V3 V4->V6 V6->V3,V0->V3 V2->V3 V4->V3 V6->V3 V0-V5 V1-V2 V2-V4 V4-V6,compound,0.6,True,V0->V3 V2->V1 V2->V3 V4->V2 V4->V3 V6->V3 V6->V4 V0-V5,V6,V3,30,56,7,1,1,bfs_exact,,V0,V0->V5|V2->V1|V4->V6,V6->V4,7,8,4,4,2,4,3,4,3,0.5,True,1,1,1,1,"{""edge_prob"": 0.3}",6.133399999974642e-05,0.0030722500000002206,2.0750000000013813e-05,8.608299999979252e-05,0.007657500000000095,0.00010375000000006906,0.0208979170000001
inst_002074,erdos_renyi,20262993,V2->V1 V2->V4 V3->V4 V3->V5 V5->V4 V6->V0,V2->V4 V3->V4 V5->V4 V0-V6 V1-V2 V3-V5,tiered,0.2,True,V2->V1 V2->V4 V3->V4 V3->V5 V5->V4 V6->V0,V5,V4,27,54,6,1,1,bfs_exact,,V2|V3,V3->V5|V6->V0,V2->V1|V3->V5|V6->V0,7,6,3,3,3,2,1,2,1,1.0,True,1,1,1,1,"{""edge_prob"": 0.3}",5.450000000006838e-05,0.001257041999999764,2.9167000000107635e-05,5.049999999995336e-05,0.003724708000000021,0.000105792000000271,0.015205166999999964
inst_002127,erdos_renyi,20263046,V0->V3 V1->V0 V1->V3 V1->V6 V2->V6,V1->V6 V2->V6 V0-V1 V0-V3 V1-V3,tiered,0.4,True,V0->V3 V1->V0 V1->V3 V1->V6 V2->V6,V0,V3,19,30,6,1,1,bfs_exact,,V1,V0->V3|V1->V3,V0->V3|V1->V0|V1->V3,7,5,2,3,1,3,3,3,3,1.0,True,1,1,1,1,"{""edge_prob"": 0.3}",5.2209000000136285e-05,0.0004910420000001636,2.74580000003688e-05,5.291600000001395e-05,0.0024186249999997855,3.745799999999022e-05,0.010039332999999928
inst_002162,erdos_renyi,20263081,V0->V2 V0->V3 V0->V4 V2->V5 V3->V7 V4->V2 V5->V7 V6->V1 V6->V5,V2->V5 V3->V7 V5->V7 V6->V5 V0-V2 V0-V3 V0-V4 V1-V6 V2-V4,omit,0.2,True,V0->V2 V0->V3 V0->V4 V2->V5 V3->V7 V4->V2 V5->V7 V6->V5 V1-V6,V4,V7,96,241,7,1,1,bfs_exact,,V0|V3|V6,V0->V2|V0->V3|V0->V4|V4->V2,V0->V3|V0->V4|V4->V2,8,9,4,5,2,4,4,4,4,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.3}",7.854199999979272e-05,0.0016929580000000222,1.6291999999751283e-05,0.00011587500000009854,0.03667599999999993,0.00016387499999970245,0.05847591699999999
inst_002170,erdos_renyi,20263089,V1->V0 V1->V2 V2->V4 V2->V6 V3->V1 V3->V5 V5->V0 V5->V6 V6->V0 V7->V4 V7->V5 V7->V6,V1->V0 V2->V4 V2->V6 V3->V5 V5->V0 V5->V6 V6->V0 V7->V4 V7->V5 V7->V6 V1-V2 V1-V3,omit,0.2,True,V1->V0 V1->V2 V2->V4 V2->V6 V3->V1 V3->V5 V5->V0 V5->V6 V6->V0 V7->V4 V7->V5 V7->V6,V2,V0,6,6,4,2,2,bfs_exact,,V1|V5|V7,V1->V2|V3->V1,V1->V2|V3->V1,8,12,10,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,2,"{""edge_prob"": 0.3}",7.837500000018593e-05,0.0004662920000000348,1.90840000002801e-05,5.00410000001672e-05,0.0008841669999997137,0.00014041600000025412,0.009116458000000272
inst_002175,erdos_renyi,20263094,V0->V5 V1->V4 V3->V2 V3->V4 V3->V6 V4->V6 V5->V4 V6->V2 V7->V1 V7->V4 V7->V6,V1->V4 V3->V2 V3->V4 V3->V6 V4->V6 V5->V4 V6->V2 V7->V4 V7->V6 V0-V5 V1-V7,omit,0.2,True,V0->V5 V1->V4 V3->V2 V3->V4 V3->V6 V4->V6 V5->V4 V6->V2 V7->V1 V7->V4 V7->V6,V1,V2,9,12,4,1,1,bfs_exact,,V3|V5|V7,V0->V5|V7->V1,V0->V5|V7->V1,8,11,9,2,2,2,1,2,1,1.0,True,1,1,1,1,"{""edge_prob"": 0.3}",0.0001393749999998306,0.0009941250000000679,1.6415999999797037e-05,5.095900000018361e-05,0.0011803749999996782,5.699999999997374e-05,0.010035499999999864
inst_002212,erdos_renyi,20263131,V0->V2 V0->V6 V1->V0 V1->V7 V4->V7 V5->V2 V5->V7 V6->V2 V6->V7,V0->V2 V1->V7 V4->V7 V5->V2 V5->V7 V6->V2 V6->V7 V0-V1 V0-V6,omit,0.4,True,V0->V2 V0->V6 V1->V0 V1->V7 V4->V7 V5->V2 V5->V7 V6->V2 V6->V7,V6,V7,6,6,4,2,2,bfs_exact,,V1|V4|V5,V0->V6|V1->V0,V1->V0,8,9,7,2,1,3,2,3,2,0.6666666666666666,True,2,2,2,3,"{""edge_prob"": 0.3}",7.166699999983095e-05,0.0006180829999999915,2.5791999999746906e-05,5.004199999980585e-05,0.0008529580000002923,9.366699999979744e-05,0.011797875000000069
inst_002217,erdos_renyi,20263136,V2->V1 V2->V6 V4->V2 V4->V5 V4->V7 V5->V0 V5->V2 V6->V0 V7->V0 V7->V2,V2->V1 V2->V6 V4->V2 V5->V0 V5->V2 V6->V0 V7->V0 V7->V2 V4-V5 V4-V7,omit,0.4,True,V2->V1 V2->V6 V4->V2 V4->V7 V5->V0 V5->V2 V6->V0 V7->V0 V7->V2 V4-V5,V7,V6,6,6,3,1,1,bfs_exact,,V4|V5,V4->V5|V4->V7,V4->V7,8,10,8,2,1,3,2,3,2,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.3}",0.00014454100000005354,0.0005345420000000267,1.8959000000151605e-05,5.97080000002137e-05,0.0008221250000000069,7.816600000021268e-05,0.007023125000000352
inst_002228,erdos_renyi,20263147,V0->V6 V1->V6 V3->V2 V4->V1 V5->V0 V5->V1 V5->V4 V5->V6,V0->V6 V1->V6 V5->V6 V0-V5 V1-V4 V1-V5 V2-V3 V4-V5,omit,0.6,True,V0->V6 V1->V6 V3->V2 V5->V1 V5->V6 V0-V5 V1-V4 V4-V5,V1,V6,96,241,7,1,1,bfs_exact,,V0|V5,V3->V2|V4->V1|V5->V1|V5->V4,V3->V2|V5->V1,8,8,3,5,2,4,4,4,4,0.6666666666666666,True,1,1,1,1,"{""edge_prob"": 0.3}",0.00010745800000000472,0.00291687499999993,1.5249999999689123e-05,0.0001535839999999844,0.034655667,0.00020849999999983382,0.035473125000000216
inst_002230,erdos_renyi,20263149,V0->V4 V0->V5 V2->V6 V3->V0 V3->V1 V3->V7 V4->V6 V5->V1 V5->V2 V5->V7 V6->V1,V2->V6 V3->V1 V3->V7 V4->V6 V5->V1 V5->V7 V6->V1 V0-V3 V0-V4 V0-V5 V2-V5,omit,0.6,True,V0->V4 V2->V6 V3->V1 V3->V7 V4->V6 V5->V1 V5->V7 V6->V1 V0-V3 V0-V5 V2-V5,V4,V6,17,26,5,1,1,bfs_exact,,V2,V0->V4|V0->V5|V3->V0,V0->V4,8,11,7,4,1,5,4,5,4,0.4,True,1,1,1,3,"{""edge_prob"": 0.3}",8.441599999997607e-05,0.0010669160000000844,2.279200000021575e-05,0.00016429200000001032,0.00634800000000002,0.00014895800000003234,0.04484237499999999
