arm,stratum,stratum_class,status,network,x,y,coverage,base_wrongness,bw_abs,analyst_replicate,n_tiers,radius,shd_truth,n_k,k_g0,AUC_frac,AUC_frac_usable,AUC_rate,AUC_rate_usable,endpoint_gap,n_grid_points,n_grid_points_usable,n_grid_points_censored,endpoint_censored,min_n_eval,median_n_eval,separation,separation_status,largest_component_size,component_size,n_claims_actually_wrong,bw_is_inert,dispatch_leg,gate,assumes,shard_id,frame_row_id
tiered,tiered_nt4,primary,ok,barley,dgv5980,bgbyg,,,,,4,2,1,6,8,,,0.7868023840253429,0.7868023840253429,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,1f19ee890d836666
tiered,tiered_nt4,primary,ok,barley,dgv5980,ksort,,,,,4,2,1,6,8,,,0.7868023840253429,0.7868023840253429,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,7751afdeb55441bb
tiered,tiered_nt4,primary,ok,barley,dgv5980,protein,,,,,4,2,1,6,8,,,0.7868023840253429,0.7868023840253429,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,b4712761382515ab
tiered,tiered_nt4,primary,ok,barley,dgv5980,s2225,,,,,4,2,1,6,8,,,0.7868023840253429,0.7868023840253429,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,bfa5bc410a8b8940
tiered,tiered_nt4,primary,ok,barley,dgv5980,s2528,,,,,4,2,1,6,8,,,0.7868023840253429,0.7868023840253429,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,e647107ef493ae9f
tiered,tiered_nt4,primary,ok,barley,dgv5980,slt22,,,,,4,2,1,6,8,,,0.7868023840253429,0.7868023840253429,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,9f0eebb07d55db65
tiered,tiered_nt4,primary,ok,barley,dgv5980,spndx,,,,,4,2,1,6,8,,,0.7868023840253429,0.7868023840253429,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,fcb34f63d607d664
tiered,tiered_nt4,primary,ok,barley,dgv5980,udb,,,,,4,2,1,6,8,,,0.7868023840253429,0.7868023840253429,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,b3c69dbf113e11fe
tiered,tiered_nt4,primary,ok,barley,frspdag,aks_m2,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,1bdd736344b8aae7
tiered,tiered_nt4,primary,ok,barley,frspdag,aks_vgt,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,7afb2f38c4de21f9
tiered,tiered_nt4,primary,ok,barley,frspdag,keraks,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,217e53543f0e69a3
tiered,tiered_nt4,primary,ok,barley,frspdag,ksort,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,0fa78eaf3fbf2cd2
tiered,tiered_nt4,primary,ok,barley,frspdag,protein,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,2c98285fcedd368b
tiered,tiered_nt4,primary,ok,barley,frspdag,s2225,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,a475b57e3b779b65
tiered,tiered_nt4,primary,ok,barley,frspdag,s2528,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,d743a492b88dc781
tiered,tiered_nt4,primary,ok,barley,frspdag,slt22,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,8c2bdfc751681521
tiered,tiered_nt4,primary,ok,barley,frspdag,spndx,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,9234efc18fd0c8f5
tiered,tiered_nt4,primary,ok,barley,frspdag,tkv,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,8bc81125b6d795e6
tiered,tiered_nt4,primary,ok,barley,frspdag,udb,,,,,4,1,1,6,8,,,0.8337594751814964,0.8337594751814964,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,1969e3c97128a067
tiered,tiered_nt4,primary,ok,barley,jordinf,aks_m2,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,4de979fd4e0c763c
tiered,tiered_nt4,primary,ok,barley,jordinf,aks_vgt,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,f8c586a3574765e9
tiered,tiered_nt4,primary,ok,barley,jordinf,keraks,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,5a430b41d323f3f9
tiered,tiered_nt4,primary,ok,barley,jordinf,ksort,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,641f5d568045839c
tiered,tiered_nt4,primary,ok,barley,jordinf,protein,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,9ab562c6e8db2646
tiered,tiered_nt4,primary,ok,barley,jordinf,s2225,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,9e14be48100575b1
tiered,tiered_nt4,primary,ok,barley,jordinf,s2528,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,aac67b753f099593
tiered,tiered_nt4,primary,ok,barley,jordinf,slt22,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,0c08b127571c66fb
tiered,tiered_nt4,primary,ok,barley,jordinf,spndx,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,0d29c8ab0b0b81ba
tiered,tiered_nt4,primary,ok,barley,jordinf,tkv,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,768d209396e8a62a
tiered,tiered_nt4,primary,ok,barley,jordinf,udb,,,,,4,2,1,6,8,,,0.9355783071301481,0.9355783071301481,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,c70937e2372e048d
tiered,tiered_nt4,primary,ok,barley,rokap,aks_m2,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,d34a0d5ed571967a
tiered,tiered_nt4,primary,ok,barley,rokap,aks_vgt,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,5424b7c614ff043c
tiered,tiered_nt4,primary,ok,barley,rokap,keraks,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,c351b07eec0bcb87
tiered,tiered_nt4,primary,ok,barley,rokap,ksort,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,4f0548cc1238f781
tiered,tiered_nt4,primary,ok,barley,rokap,protein,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,b5e4f281fef2efff
tiered,tiered_nt4,primary,ok,barley,rokap,s2225,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,0d8b334d8c2fef5a
tiered,tiered_nt4,primary,ok,barley,rokap,s2528,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,acf21ca12aa3ba21
tiered,tiered_nt4,primary,ok,barley,rokap,slt22,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,211ff0e53b8126ab
tiered,tiered_nt4,primary,ok,barley,rokap,spndx,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,382f6e90c525e06f
tiered,tiered_nt4,primary,ok,barley,rokap,tkv,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,ffafbd419bad8aeb
tiered,tiered_nt4,primary,ok,barley,rokap,udb,,,,,4,1,1,6,8,,,0.6429971446105178,0.6429971446105178,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,3,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,99ac51d45a8a6ce0
tiered,tiered_nt4,primary,ok,barley,nedbarea,aks_m2,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,bd2c969d18acaadf
tiered,tiered_nt4,primary,ok,barley,nedbarea,aks_vgt,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,1edc6d7ac21072c9
tiered,tiered_nt4,primary,ok,barley,nedbarea,jordn,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,f6bc93b58516b679
tiered,tiered_nt4,primary,ok,barley,nedbarea,keraks,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,dbe33e372995f5d0
tiered,tiered_nt4,primary,ok,barley,nedbarea,ksort,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,79d3fa19938f1041
tiered,tiered_nt4,primary,ok,barley,nedbarea,mod_nmin,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,ebe79c85e8163d17
tiered,tiered_nt4,primary,ok,barley,nedbarea,ngodn,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,2747931161edada2
tiered,tiered_nt4,primary,ok,barley,nedbarea,ngodnn,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,10c8db22cdfba307
tiered,tiered_nt4,primary,ok,barley,nedbarea,ngodnt,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,b88c96f810e6d191
tiered,tiered_nt4,primary,ok,barley,nedbarea,ngtilg,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,c8c4116f8af44151
tiered,tiered_nt4,primary,ok,barley,nedbarea,nprot,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,cef811185051f2ab
tiered,tiered_nt4,primary,ok,barley,nedbarea,ntilg,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,10996bd041ade3d6
tiered,tiered_nt4,primary,ok,barley,nedbarea,protein,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,c4d0d196739d415d
tiered,tiered_nt4,primary,ok,barley,nedbarea,s2225,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,122299d7b1233cad
tiered,tiered_nt4,primary,ok,barley,nedbarea,s2528,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,1534341de326d29b
tiered,tiered_nt4,primary,ok,barley,nedbarea,slt22,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,8b2d02d8343dd5fb
tiered,tiered_nt4,primary,ok,barley,nedbarea,spndx,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,aa0dde073f912603
tiered,tiered_nt4,primary,ok,barley,nedbarea,tkv,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,922c71038b4b83aa
tiered,tiered_nt4,primary,ok,barley,nedbarea,udb,,,,,4,1,1,6,8,,,0.7210925981552413,0.7210925981552413,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,2,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,0493f11541458855
tiered,tiered_nt4,primary,ok,barley,srtprot,protein,,,,,4,1,1,6,8,,,0.8575945831837507,0.8575945831837507,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,3dd223c0c721aebd
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,aks_m2,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,8ac904ebf0334ba8
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,aks_vgt,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,04018adc38ecd817
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,keraks,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,8517dd5297bb0c74
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,ksort,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,3fc49c00b2cfe4c8
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,protein,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,5099910ad16f2c6e
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,s2225,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,bc11f65e65562eb5
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,s2528,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,08f5397cb9415f48
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,slt22,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,cfa098458361a79f
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,spndx,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,de73fed186cf1732
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,tkv,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,2256559469ff84d7
tiered,tiered_nt4,primary,optimal_set_undefined,barley,dg25,udb,,,,,4,,1,6,8,,,,,,0,0,0,False,,,,no_z_member_in_component,4,4,0,False,,fast_gate,,tiered__barley__nt4,261b487c3f5ccf68
tiered,tiered_nt4,primary,ok,barley,sorttkv,ksort,,,,,4,1,1,6,8,,,0.8583049282296537,0.8583049282296537,0.0,11,11,0,False,287,459,2,measured,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,7b90df39974e2901
tiered,tiered_nt4,primary,ok,barley,sorttkv,protein,,,,,4,1,1,6,8,,,0.8583049282296537,0.8583049282296537,0.0,11,11,0,False,287,459,2,measured,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,1beeb6ad6d446986
tiered,tiered_nt4,primary,ok,barley,sorttkv,s2225,,,,,4,1,1,6,8,,,0.8583049282296537,0.8583049282296537,0.0,11,11,0,False,287,459,2,measured,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,c80a611f1d56dd92
tiered,tiered_nt4,primary,ok,barley,sorttkv,s2528,,,,,4,1,1,6,8,,,0.8583049282296537,0.8583049282296537,0.0,11,11,0,False,287,459,2,measured,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,9755e7899aec99a1
tiered,tiered_nt4,primary,ok,barley,sorttkv,slt22,,,,,4,1,1,6,8,,,0.8583049282296537,0.8583049282296537,0.0,11,11,0,False,287,459,2,measured,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,37d842b1abe40750
tiered,tiered_nt4,primary,ok,barley,sorttkv,spndx,,,,,4,1,1,6,8,,,0.8583049282296537,0.8583049282296537,0.0,11,11,0,False,287,459,2,measured,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,5bc664bc875b60d1
tiered,tiered_nt4,primary,ok,barley,srtsize,ksort,,,,,4,1,1,6,8,,,0.8570184912160147,0.8570184912160147,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,8b76caa075962784
tiered,tiered_nt4,primary,ok,barley,srtsize,protein,,,,,4,1,1,6,8,,,0.8570184912160147,0.8570184912160147,0.0,11,11,0,False,287,459,2,measured,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,e2ba1af75e444eb7
tiered,tiered_nt4,primary,ok,barley,srtsize,s2225,,,,,4,1,1,6,8,,,0.8570184912160147,0.8570184912160147,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,8f520c339e18ed70
tiered,tiered_nt4,primary,ok,barley,srtsize,s2528,,,,,4,1,1,6,8,,,0.8570184912160147,0.8570184912160147,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,5bb3b76dc3d3c686
tiered,tiered_nt4,primary,ok,barley,srtsize,slt22,,,,,4,1,1,6,8,,,0.8570184912160147,0.8570184912160147,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,f3dfb775a9fd1227
tiered,tiered_nt4,primary,ok,barley,srtsize,spndx,,,,,4,1,1,6,8,,,0.8570184912160147,0.8570184912160147,0.0,11,11,0,False,287,459,,no_z_member_in_component,4,4,0,False,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",tiered__barley__nt4,dab9974ff2686649
tiered,tiered_nt2,primary,optimal_set_undefined,child,CardiacMixing,HypDistrib,,,,,2,,10,2,2,,,,,,0,0,0,False,,,2,measured,12,12,0,False,,fast_gate,,tiered__child__nt2,517a03a55cf7db5f
tiered,tiered_nt2,primary,optimal_set_undefined,child,CardiacMixing,HypoxiaInO2,,,,,2,,10,2,2,,,,,,0,0,0,False,,,2,measured,12,12,0,False,,fast_gate,,tiered__child__nt2,024c205a7e1027d0
tiered,tiered_nt2,primary,optimal_set_undefined,child,CardiacMixing,LowerBodyO2,,,,,2,,10,2,2,,,,,,0,0,0,False,,,2,measured,12,12,0,False,,fast_gate,,tiered__child__nt2,c48df8e293f27b1e
