origin,network,base_id,component_size,separation,base_seed,treatment,outcome,proposal_id,proposal_size,label,n_on_path,orientations,gate,status,n_menu_members,n_valid_menu_members,n_sem_valid,n_sem_total,achievable_utility_median,achievable_utility_q25,achievable_utility_q75,winning_member_index,winning_member_source,winning_members_encoded,representative_sem_k,assumes,method,oracle,exact,radius_timed_out,r_val,max_abs_bias_check,front_utility
synthetic,,c06_s01_cov100_seed1450336244,6,1,1450336244,X,Y,c06_s01_cov100_seed1450336244__p0026_k04,4,conservative,0,C00->C03;C00->C04;C00->X;X->C05,fast_gate,ok,6,4,20,20,1.0406075858292967,0.8473855228535273,1.099755671367016,2,O_plus_v0,C00;C03;W,16,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,8.881784197001252e-16,False
synthetic,,c06_s01_cov100_seed1450336244,6,1,1450336244,X,Y,c06_s01_cov100_seed1450336244__p0027_k04,4,conservative,0,C00->C03;C00->C04;X->C02;X->C05,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s01_cov100_seed1450336244,6,1,1450336244,X,Y,c06_s01_cov100_seed1450336244__p0028_k04,4,conservative,0,C00->C03;C00->X;X->C02;X->C05,fast_gate,ok,6,4,20,20,1.0406075858292967,0.8473855228535273,1.099755671367016,2,O_plus_v0,C00;C03;W,16,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,8.881784197001252e-16,False
synthetic,,c06_s01_cov100_seed1450336244,6,1,1450336244,X,Y,c06_s01_cov100_seed1450336244__p0029_k04,4,conservative,0,C00->C04;C00->X;X->C02;X->C05,fast_gate,ok,6,4,20,20,1.0406075858292967,0.8473855228535273,1.099755671367016,2,O_plus_v0,C00;C03;W,16,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,8.881784197001252e-16,False
synthetic,,c06_s01_cov100_seed1450336244,6,1,1450336244,X,Y,c06_s01_cov100_seed1450336244__p0030_k05,5,conservative,0,C00->C03;C00->C04;C00->X;X->C02;X->C05,fast_gate,ok,6,4,20,20,1.0406075858292967,0.8473855228535273,1.099755671367016,2,O_plus_v0,C00;C03;W,16,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,8.881784197001252e-16,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0000_k01,1,conservative,0,C00->C01,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0001_k01,1,conservative,0,C01->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0002_k01,1,conservative,0,C01->X,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0003_k01,1,conservative,0,C03->C04,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0004_k01,1,conservative,0,X->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0005_k01,1,conservative,0,X->C05,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0006_k02,2,conservative,0,C00->C01;C01->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0007_k02,2,conservative,0,C00->C01;X->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0008_k02,2,conservative,0,C00->C01;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0009_k02,2,conservative,0,C01->C03;C01->X,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0010_k02,2,conservative,0,C01->C03;C03->C04,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0011_k02,2,conservative,0,C01->C03;X->C03,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0012_k02,2,conservative,0,C01->C03;X->C05,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0013_k02,2,conservative,0,C01->X;X->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0014_k02,2,conservative,0,C01->X;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0015_k02,2,conservative,0,C03->C04;X->C05,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0016_k03,3,conservative,0,C00->C01;C01->C03;X->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0017_k03,3,conservative,0,C00->C01;C01->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0018_k03,3,conservative,0,C00->C01;C01->X;C03->C04,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0019_k03,3,conservative,0,C00->C01;C01->X;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0020_k03,3,conservative,0,C00->C01;C03->C04;X->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0021_k03,3,conservative,0,C00->C01;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0022_k03,3,conservative,0,C01->C03;C01->X;X->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0023_k03,3,conservative,0,C01->C03;X->C03;X->C05,fast_gate,no_menu_member_valid,6,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0024_k03,3,conservative,0,C01->X;C03->C04;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0025_k03,3,conservative,0,C01->X;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0026_k04,4,conservative,0,C00->C01;C01->C03;C01->X;C03->C04,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0027_k04,4,conservative,0,C00->C01;C01->C03;C01->X;X->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0028_k04,4,conservative,0,C00->C01;C01->C03;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0029_k04,4,conservative,0,C00->C01;C01->X;C03->C04;X->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0030_k04,4,conservative,0,C00->C01;C01->X;C03->C04;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0031_k04,4,conservative,0,C00->C01;C01->X;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0032_k04,4,conservative,0,C00->C01;C03->C04;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0033_k04,4,conservative,0,C01->C03;C01->X;C03->C04;X->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0034_k04,4,conservative,0,C01->C03;C01->X;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0035_k04,4,conservative,0,C01->X;C03->C04;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0036_k05,5,conservative,0,C00->C01;C01->C03;C01->X;C03->C04;X->C03,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0037_k05,5,conservative,0,C00->C01;C01->C03;C01->X;C03->C04;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0038_k05,5,conservative,0,C00->C01;C01->C03;C01->X;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0039_k05,5,conservative,0,C00->C01;C01->C03;C03->C04;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0040_k05,5,conservative,0,C00->C01;C01->X;C03->C04;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0041_k05,5,conservative,0,C01->C03;C01->X;C03->C04;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed280397440,6,2,280397440,X,Y,c06_s02_cov100_seed280397440__p0042_k06,6,conservative,0,C00->C01;C01->C03;C01->X;C03->C04;X->C03;X->C05,fast_gate,ok,6,4,20,20,1.749292254706471,1.4573949640882842,2.1373478331437026,3,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.9984014443252818e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0000_k01,1,conservative,0,C00->C01,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0001_k01,1,conservative,0,C01->C03,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0002_k01,1,conservative,0,C01->C04,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0003_k01,1,conservative,0,C01->C05,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0004_k01,1,conservative,0,C01->X,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0005_k01,1,conservative,0,C03->C04,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0006_k01,1,conservative,0,C03->C05,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0007_k02,2,conservative,0,C00->C01;C01->C03,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0008_k02,2,conservative,0,C01->C03;C01->C04,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0009_k02,2,conservative,0,C01->C03;C01->C05,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0010_k02,2,conservative,0,C01->C03;C01->X,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0011_k02,2,conservative,0,C01->C03;C03->C04,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0012_k02,2,conservative,0,C01->C03;C03->C05,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0013_k02,2,conservative,0,C01->C05;C01->X,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0014_k02,2,conservative,0,C01->C05;C03->C05,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0015_k03,3,conservative,0,C00->C01;C01->C03;C03->C04,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0016_k03,3,conservative,0,C00->C01;C01->C03;C03->C05,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0017_k03,3,conservative,0,C00->C01;C03->C04;C03->C05,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0018_k03,3,conservative,0,C01->C03;C01->C04;C01->C05,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0019_k03,3,conservative,0,C01->C03;C01->C04;C01->X,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0020_k03,3,conservative,0,C01->C03;C01->C05;C03->C04,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0021_k03,3,conservative,0,C01->C04;C01->C05;C03->C05,fast_gate,no_menu_member_valid,9,0,0,20,,,,,,,,,,,,,,,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0022_k03,3,conservative,0,C01->C05;C01->X;C03->C04,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,1,1.7763568394002505e-15,False
synthetic,,c06_s02_cov100_seed898325659,6,2,898325659,X,Y,c06_s02_cov100_seed898325659__p0023_k04,4,conservative,0,C00->C01;C01->C03;C01->C04;C01->X,fast_gate,ok,9,7,20,20,1.7937837047545153,1.4413219898321405,2.383210401464302,6,O_true,C00;W,7,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",local_up_fast,mpdag_criterion,True,False,2,1.7763568394002505e-15,False
