instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,d,n_eval,n_contradictory,S,S_contra_as_fail
c06_s01_cov050_seed00000014_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,200,,0.0
c06_s01_cov050_seed00000015_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.615,0.615
c06_s01_cov050_seed00000015_bw010,flip,fast_gate,6,1,0.5,0.1,,2,71,129,1.0,0.355
c06_s01_cov050_seed00000015_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000016_bw010,flip,fast_gate,6,1,0.5,0.1,,1,132,68,0.45454545454545453,0.3
c06_s01_cov050_seed00000016_bw010,flip,fast_gate,6,1,0.5,0.1,,2,135,65,0.0,0.0
c06_s01_cov050_seed00000016_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000017_bw010,flip,fast_gate,6,1,0.5,0.1,,1,99,101,0.5252525252525253,0.26
c06_s01_cov050_seed00000017_bw010,flip,fast_gate,6,1,0.5,0.1,,2,98,102,0.6428571428571429,0.315
c06_s01_cov050_seed00000017_bw010,flip,fast_gate,6,1,0.5,0.1,,3,151,49,0.3576158940397351,0.27
c06_s01_cov050_seed00000017_bw010,flip,fast_gate,6,1,0.5,0.1,,4,200,0,0.0,0.0
c06_s01_cov050_seed00000018_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.69,0.69
c06_s01_cov050_seed00000018_bw010,flip,fast_gate,6,1,0.5,0.1,,2,50,150,0.0,0.0
c06_s01_cov050_seed00000018_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000019_bw010,flip,fast_gate,6,1,0.5,0.1,,1,200,0,0.665,0.665
c06_s01_cov050_seed00000019_bw010,flip,fast_gate,6,1,0.5,0.1,,2,0,200,,0.0
c06_s01_cov050_seed00000019_bw010,flip,fast_gate,6,1,0.5,0.1,,3,0,200,,0.0
c06_s01_cov050_seed00000000_bw025,flip,fast_gate,6,1,0.5,0.25,,1,105,95,0.4666666666666667,0.245
c06_s01_cov050_seed00000000_bw025,flip,fast_gate,6,1,0.5,0.25,,2,97,103,0.7525773195876289,0.365
c06_s01_cov050_seed00000000_bw025,flip,fast_gate,6,1,0.5,0.25,,3,55,145,0.0,0.0
c06_s01_cov050_seed00000000_bw025,flip,fast_gate,6,1,0.5,0.25,,4,0,200,,0.0
c06_s01_cov050_seed00000001_bw025,flip,fast_gate,6,1,0.5,0.25,,1,77,123,1.0,0.385
c06_s01_cov050_seed00000001_bw025,flip,fast_gate,6,1,0.5,0.25,,2,133,67,0.556390977443609,0.37
c06_s01_cov050_seed00000001_bw025,flip,fast_gate,6,1,0.5,0.25,,3,200,0,0.0,0.0
c06_s01_cov050_seed00000002_bw025,flip,fast_gate,6,1,0.5,0.25,,1,138,62,0.0,0.0
c06_s01_cov050_seed00000002_bw025,flip,fast_gate,6,1,0.5,0.25,,2,127,73,0.0,0.0
c06_s01_cov050_seed00000002_bw025,flip,fast_gate,6,1,0.5,0.25,,3,0,200,,0.0
c06_s01_cov050_seed00000003_bw025,flip,fast_gate,6,1,0.5,0.25,,1,84,116,0.5,0.21
c06_s01_cov050_seed00000003_bw025,flip,fast_gate,6,1,0.5,0.25,,2,94,106,0.6063829787234043,0.285
c06_s01_cov050_seed00000003_bw025,flip,fast_gate,6,1,0.5,0.25,,3,36,164,1.0,0.18
c06_s01_cov050_seed00000003_bw025,flip,fast_gate,6,1,0.5,0.25,,4,0,200,,0.0
c06_s01_cov050_seed00000004_bw025,flip,fast_gate,6,1,0.5,0.25,,1,200,0,0.565,0.565
c06_s01_cov050_seed00000004_bw025,flip,fast_gate,6,1,0.5,0.25,,2,0,200,,0.0
c06_s01_cov050_seed00000005_bw025,flip,fast_gate,6,1,0.5,0.25,,1,200,0,0.7,0.7
c06_s01_cov050_seed00000005_bw025,flip,fast_gate,6,1,0.5,0.25,,2,62,138,0.0,0.0
c06_s01_cov050_seed00000005_bw025,flip,fast_gate,6,1,0.5,0.25,,3,0,200,,0.0
c06_s01_cov050_seed00000006_bw025,flip,fast_gate,6,1,0.5,0.25,,1,200,0,0.485,0.485
c06_s01_cov050_seed00000006_bw025,flip,fast_gate,6,1,0.5,0.25,,2,0,200,,0.0
c06_s01_cov050_seed00000007_bw025,flip,fast_gate,6,1,0.5,0.25,,1,108,92,0.0,0.0
c06_s01_cov050_seed00000007_bw025,flip,fast_gate,6,1,0.5,0.25,,2,200,0,0.0,0.0
c06_s01_cov050_seed00000008_bw025,flip,fast_gate,6,1,0.5,0.25,,1,200,0,0.48,0.48
c06_s01_cov050_seed00000008_bw025,flip,fast_gate,6,1,0.5,0.25,,2,0,200,,0.0
c06_s01_cov050_seed00000009_bw025,flip,fast_gate,6,1,0.5,0.25,,1,200,0,0.655,0.655
c06_s01_cov050_seed00000009_bw025,flip,fast_gate,6,1,0.5,0.25,,2,122,78,0.0,0.0
c06_s01_cov050_seed00000009_bw025,flip,fast_gate,6,1,0.5,0.25,,3,0,200,,0.0
c06_s01_cov050_seed00000010_bw025,flip,fast_gate,6,1,0.5,0.25,,1,154,46,0.6623376623376623,0.51
c06_s01_cov050_seed00000010_bw025,flip,fast_gate,6,1,0.5,0.25,,2,103,97,0.2912621359223301,0.15
c06_s01_cov050_seed00000010_bw025,flip,fast_gate,6,1,0.5,0.25,,3,53,147,0.0,0.0
c06_s01_cov050_seed00000010_bw025,flip,fast_gate,6,1,0.5,0.25,,4,0,200,,0.0
c06_s01_cov050_seed00000011_bw025,flip,fast_gate,6,1,0.5,0.25,,1,59,141,0.0,0.0
c06_s01_cov050_seed00000011_bw025,flip,fast_gate,6,1,0.5,0.25,,2,129,71,0.0,0.0
c06_s01_cov050_seed00000011_bw025,flip,fast_gate,6,1,0.5,0.25,,3,0,200,,0.0
c06_s01_cov050_seed00000012_bw025,flip,fast_gate,6,1,0.5,0.25,,1,108,92,1.0,0.54
c06_s01_cov050_seed00000012_bw025,flip,fast_gate,6,1,0.5,0.25,,2,97,103,0.6185567010309279,0.3
c06_s01_cov050_seed00000012_bw025,flip,fast_gate,6,1,0.5,0.25,,3,40,160,0.0,0.0
c06_s01_cov050_seed00000012_bw025,flip,fast_gate,6,1,0.5,0.25,,4,0,200,,0.0
c06_s01_cov050_seed00000014_bw025,flip,fast_gate,6,1,0.5,0.25,,1,200,0,0.475,0.475
c06_s01_cov050_seed00000014_bw025,flip,fast_gate,6,1,0.5,0.25,,2,0,200,,0.0
c06_s01_cov050_seed00000015_bw025,flip,fast_gate,6,1,0.5,0.25,,1,64,136,0.0,0.0
c06_s01_cov050_seed00000015_bw025,flip,fast_gate,6,1,0.5,0.25,,2,127,73,0.0,0.0
c06_s01_cov050_seed00000015_bw025,flip,fast_gate,6,1,0.5,0.25,,3,200,0,0.0,0.0
c06_s01_cov050_seed00000016_bw025,flip,fast_gate,6,1,0.5,0.25,,1,130,70,0.49230769230769234,0.32
c06_s01_cov050_seed00000016_bw025,flip,fast_gate,6,1,0.5,0.25,,2,63,137,0.0,0.0
c06_s01_cov050_seed00000016_bw025,flip,fast_gate,6,1,0.5,0.25,,3,200,0,0.0,0.0
c06_s01_cov050_seed00000017_bw025,flip,fast_gate,6,1,0.5,0.25,,1,200,0,0.745,0.745
c06_s01_cov050_seed00000017_bw025,flip,fast_gate,6,1,0.5,0.25,,2,150,50,0.23333333333333334,0.175
c06_s01_cov050_seed00000017_bw025,flip,fast_gate,6,1,0.5,0.25,,3,43,157,0.0,0.0
c06_s01_cov050_seed00000017_bw025,flip,fast_gate,6,1,0.5,0.25,,4,0,200,,0.0
c06_s01_cov050_seed00000018_bw025,flip,fast_gate,6,1,0.5,0.25,,1,133,67,0.0,0.0
c06_s01_cov050_seed00000018_bw025,flip,fast_gate,6,1,0.5,0.25,,2,124,76,0.0,0.0
c06_s01_cov050_seed00000018_bw025,flip,fast_gate,6,1,0.5,0.25,,3,0,200,,0.0
c06_s01_cov050_seed00000019_bw025,flip,fast_gate,6,1,0.5,0.25,,1,64,136,0.0,0.0
c06_s01_cov050_seed00000019_bw025,flip,fast_gate,6,1,0.5,0.25,,2,136,64,0.0,0.0
c06_s01_cov050_seed00000019_bw025,flip,fast_gate,6,1,0.5,0.25,,3,0,200,,0.0
c06_s01_cov050_seed00000020_bw025,flip,fast_gate,6,1,0.5,0.25,,1,150,50,0.35333333333333333,0.265
c06_s01_cov050_seed00000020_bw025,flip,fast_gate,6,1,0.5,0.25,,2,131,69,0.0,0.0
c06_s01_cov050_seed00000020_bw025,flip,fast_gate,6,1,0.5,0.25,,3,97,103,0.0,0.0
c06_s01_cov050_seed00000020_bw025,flip,fast_gate,6,1,0.5,0.25,,4,0,200,,0.0
