instance_id,arm,gate,component_size,separation,n_tiers,bin,n_samples,n_contradictory,n_noncontra,contradiction_rate,S,S_contra_as_fail
c06_s02_cov100_seed00000018_xarm_nt2,tiered,fast_gate,6,2,2,0.4,400,212,188,0.53,0.6063829787234043,0.285
c06_s02_cov100_seed00000018_xarm_nt2,tiered,fast_gate,6,2,2,0.55,400,232,168,0.58,0.34523809523809523,0.145
c06_s02_cov100_seed00000018_xarm_nt2,flip,fast_gate,6,2,2,0.55,200,0,200,0.0,0.675,0.675
c06_s02_cov100_seed00000018_xarm_nt2,flip,fast_gate,6,2,2,0.7,200,63,137,0.315,0.5401459854014599,0.37
c06_s02_cov100_seed00000018_xarm_nt2,flip,fast_gate,6,2,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s02_cov100_seed00000019_xarm_nt2,tiered,fast_gate,6,2,2,0.0,200,0,200,0.0,1.0,1.0
c06_s02_cov100_seed00000019_xarm_nt2,tiered,fast_gate,6,2,2,0.15,400,53,347,0.1325,0.8645533141210374,0.75
c06_s02_cov100_seed00000019_xarm_nt2,tiered,fast_gate,6,2,2,0.3,600,165,435,0.275,0.7724137931034483,0.56
c06_s02_cov100_seed00000019_xarm_nt2,tiered,fast_gate,6,2,2,0.5,800,371,429,0.46375,0.5874125874125874,0.315
c06_s02_cov100_seed00000019_xarm_nt2,flip,fast_gate,6,2,2,0.8,200,0,200,0.0,0.675,0.675
c06_s02_cov100_seed00000019_xarm_nt2,flip,fast_gate,6,2,2,1.0,200,140,60,0.7,1.0,0.3
c06_s02_cov100_seed00000019_xarm_nt2,flip,fast_gate,6,2,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s02_cov100_seed00000020_xarm_nt2,tiered,fast_gate,6,2,2,0.0,200,0,200,0.0,1.0,1.0
c06_s02_cov100_seed00000020_xarm_nt2,tiered,fast_gate,6,2,2,0.15,400,115,285,0.2875,0.8280701754385965,0.59
c06_s02_cov100_seed00000020_xarm_nt2,tiered,fast_gate,6,2,2,0.3,1000,468,532,0.468,0.518796992481203,0.276
c06_s02_cov100_seed00000020_xarm_nt2,tiered,fast_gate,6,2,2,0.65,400,236,164,0.59,0.12804878048780488,0.0525
c06_s02_cov100_seed00000020_xarm_nt2,flip,fast_gate,6,2,2,1.0,200,0,200,0.0,0.0,0.0
c06_s02_cov100_seed00000021_xarm_nt2,tiered,fast_gate,6,2,2,0.0,200,0,200,0.0,1.0,1.0
c06_s02_cov100_seed00000021_xarm_nt2,tiered,fast_gate,6,2,2,0.15,800,180,620,0.225,0.8080645161290323,0.62625
c06_s02_cov100_seed00000021_xarm_nt2,tiered,fast_gate,6,2,2,0.3,600,231,369,0.385,0.6802168021680217,0.41833333333333333
c06_s02_cov100_seed00000021_xarm_nt2,tiered,fast_gate,6,2,2,0.5,400,254,146,0.635,0.4794520547945205,0.175
c06_s02_cov100_seed00000021_xarm_nt2,flip,fast_gate,6,2,2,0.65,200,0,200,0.0,0.67,0.67
c06_s02_cov100_seed00000021_xarm_nt2,flip,fast_gate,6,2,2,unresolved_all_contradictory,400,400,0,1.0,,0.0
c06_s02_cov100_seed00000022_xarm_nt2,tiered,fast_gate,6,2,2,0.0,200,0,200,0.0,1.0,1.0
c06_s02_cov100_seed00000022_xarm_nt2,tiered,fast_gate,6,2,2,0.3,1000,216,784,0.216,0.7806122448979592,0.612
c06_s02_cov100_seed00000022_xarm_nt2,tiered,fast_gate,6,2,2,0.5,400,179,221,0.4475,0.6289592760180995,0.3475
c06_s02_cov100_seed00000022_xarm_nt2,tiered,fast_gate,6,2,2,0.65,400,225,175,0.5625,0.3942857142857143,0.1725
c06_s02_cov100_seed00000022_xarm_nt2,flip,fast_gate,6,2,2,0.9,200,0,200,0.0,0.5,0.5
c06_s02_cov100_seed00000022_xarm_nt2,flip,fast_gate,6,2,2,1.15,200,0,200,0.0,0.0,0.0
c06_s02_cov100_seed00000023_xarm_nt2,tiered,fast_gate,6,2,2,0.0,200,0,200,0.0,1.0,1.0
c06_s02_cov100_seed00000023_xarm_nt2,tiered,fast_gate,6,2,2,0.15,400,57,343,0.1425,0.8688046647230321,0.745
c06_s02_cov100_seed00000023_xarm_nt2,tiered,fast_gate,6,2,2,0.3,600,170,430,0.2833333333333333,0.7558139534883721,0.5416666666666666
c06_s02_cov100_seed00000023_xarm_nt2,tiered,fast_gate,6,2,2,0.5,600,364,236,0.6066666666666667,0.5,0.19666666666666666
c06_s02_cov100_seed00000023_xarm_nt2,tiered,fast_gate,6,2,2,0.4,200,90,110,0.45,0.5454545454545454,0.3
c06_s02_cov100_seed00000023_xarm_nt2,flip,fast_gate,6,2,2,0.8,200,0,200,0.0,0.735,0.735
c06_s02_cov100_seed00000023_xarm_nt2,flip,fast_gate,6,2,2,1.0,200,122,78,0.61,0.0,0.0
c06_s02_cov100_seed00000023_xarm_nt2,flip,fast_gate,6,2,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s02_cov100_seed00000024_xarm_nt2,tiered,fast_gate,6,2,2,0.0,200,0,200,0.0,1.0,1.0
c06_s02_cov100_seed00000024_xarm_nt2,tiered,fast_gate,6,2,2,0.15,1000,211,789,0.211,0.7972116603295311,0.629
c06_s02_cov100_seed00000024_xarm_nt2,tiered,fast_gate,6,2,2,0.3,400,183,217,0.4575,0.6497695852534562,0.3525
c06_s02_cov100_seed00000024_xarm_nt2,tiered,fast_gate,6,2,2,0.5,400,227,173,0.5675,0.42196531791907516,0.1825
c06_s02_cov100_seed00000024_xarm_nt2,flip,fast_gate,6,2,2,0.65,200,0,200,0.0,0.675,0.675
c06_s02_cov100_seed00000024_xarm_nt2,flip,fast_gate,6,2,2,unresolved_all_contradictory,400,400,0,1.0,,0.0
c06_s02_cov100_seed00000025_xarm_nt2,tiered,fast_gate,6,2,2,0.0,200,0,200,0.0,1.0,1.0
c06_s02_cov100_seed00000025_xarm_nt2,tiered,fast_gate,6,2,2,0.25,800,152,648,0.19,0.8179012345679012,0.6625
c06_s02_cov100_seed00000025_xarm_nt2,tiered,fast_gate,6,2,2,0.4,600,221,379,0.36833333333333335,0.6754617414248021,0.4266666666666667
c06_s02_cov100_seed00000025_xarm_nt2,tiered,fast_gate,6,2,2,0.7,400,212,188,0.53,0.46808510638297873,0.22
c06_s02_cov100_seed00000025_xarm_nt2,flip,fast_gate,6,2,2,0.6,200,0,200,0.0,0.745,0.745
c06_s02_cov100_seed00000025_xarm_nt2,flip,fast_gate,6,2,2,0.85,200,69,131,0.345,0.45038167938931295,0.295
c06_s02_cov100_seed00000025_xarm_nt2,flip,fast_gate,6,2,2,1.1,200,154,46,0.77,0.0,0.0
c06_s02_cov100_seed00000025_xarm_nt2,flip,fast_gate,6,2,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000000_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000000_xarm_nt2,tiered,fast_gate,6,3,2,0.15,400,45,355,0.1125,0.8535211267605634,0.7575
c06_s03_cov100_seed00000000_xarm_nt2,tiered,fast_gate,6,3,2,0.5,1000,404,596,0.404,0.6778523489932886,0.404
c06_s03_cov100_seed00000000_xarm_nt2,tiered,fast_gate,6,3,2,0.65,400,242,158,0.605,0.34177215189873417,0.135
c06_s03_cov100_seed00000000_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,0,200,0.0,0.66,0.66
c06_s03_cov100_seed00000000_xarm_nt2,flip,fast_gate,6,3,2,1.15,200,67,133,0.335,0.0,0.0
c06_s03_cov100_seed00000000_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000001_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000001_xarm_nt2,tiered,fast_gate,6,3,2,0.15,400,46,354,0.115,0.8502824858757062,0.7525
c06_s03_cov100_seed00000001_xarm_nt2,tiered,fast_gate,6,3,2,0.3,800,210,590,0.2625,0.7203389830508474,0.53125
c06_s03_cov100_seed00000001_xarm_nt2,tiered,fast_gate,6,3,2,0.5,600,304,296,0.5066666666666667,0.5472972972972973,0.27
c06_s03_cov100_seed00000001_xarm_nt2,flip,fast_gate,6,3,2,0.8,200,0,200,0.0,0.6,0.6
c06_s03_cov100_seed00000001_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,125,75,0.625,0.0,0.0
c06_s03_cov100_seed00000001_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000002_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000002_xarm_nt2,tiered,fast_gate,6,3,2,0.15,400,56,344,0.14,0.8197674418604651,0.705
c06_s03_cov100_seed00000002_xarm_nt2,tiered,fast_gate,6,3,2,0.3,800,217,583,0.27125,0.7238421955403087,0.5275
c06_s03_cov100_seed00000002_xarm_nt2,tiered,fast_gate,6,3,2,0.5,600,304,296,0.5066666666666667,0.5540540540540541,0.2733333333333333
c06_s03_cov100_seed00000002_xarm_nt2,flip,fast_gate,6,3,2,0.8,200,0,200,0.0,0.7,0.7
c06_s03_cov100_seed00000002_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,135,65,0.675,0.0,0.0
c06_s03_cov100_seed00000002_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000003_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000003_xarm_nt2,tiered,fast_gate,6,3,2,0.15,1000,474,526,0.474,0.9524714828897338,0.501
c06_s03_cov100_seed00000003_xarm_nt2,tiered,fast_gate,6,3,2,0.5,600,411,189,0.685,0.5978835978835979,0.18833333333333332
c06_s03_cov100_seed00000003_xarm_nt2,tiered,fast_gate,6,3,2,0.3,200,130,70,0.65,0.7142857142857143,0.25
c06_s03_cov100_seed00000003_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,0,200,0.0,0.0,0.0
c06_s03_cov100_seed00000004_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000004_xarm_nt2,tiered,fast_gate,6,3,2,0.15,1000,356,644,0.356,0.7934782608695652,0.511
c06_s03_cov100_seed00000004_xarm_nt2,tiered,fast_gate,6,3,2,0.3,400,231,169,0.5775,0.5976331360946746,0.2525
c06_s03_cov100_seed00000004_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,263,137,0.6575,0.40875912408759124,0.14
c06_s03_cov100_seed00000004_xarm_nt2,flip,fast_gate,6,3,2,0.65,200,0,200,0.0,0.45,0.45
c06_s03_cov100_seed00000004_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000005_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000005_xarm_nt2,tiered,fast_gate,6,3,2,0.15,1000,353,647,0.353,0.7882534775888718,0.51
c06_s03_cov100_seed00000005_xarm_nt2,tiered,fast_gate,6,3,2,0.3,400,223,177,0.5575,0.632768361581921,0.28
c06_s03_cov100_seed00000005_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,261,139,0.6525,0.48201438848920863,0.1675
c06_s03_cov100_seed00000005_xarm_nt2,flip,fast_gate,6,3,2,0.65,200,0,200,0.0,0.455,0.455
c06_s03_cov100_seed00000005_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000006_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000006_xarm_nt2,tiered,fast_gate,6,3,2,0.15,800,155,645,0.19375,0.8155038759689922,0.6575
c06_s03_cov100_seed00000006_xarm_nt2,tiered,fast_gate,6,3,2,0.3,600,214,386,0.3566666666666667,0.6787564766839378,0.43666666666666665
c06_s03_cov100_seed00000006_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,221,179,0.5525,0.5195530726256983,0.2325
c06_s03_cov100_seed00000006_xarm_nt2,flip,fast_gate,6,3,2,0.65,200,0,200,0.0,0.685,0.685
c06_s03_cov100_seed00000006_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,400,400,0,1.0,,0.0
c06_s03_cov100_seed00000007_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000007_xarm_nt2,tiered,fast_gate,6,3,2,0.15,800,366,434,0.4575,0.7027649769585254,0.38125
c06_s03_cov100_seed00000007_xarm_nt2,tiered,fast_gate,6,3,2,0.25,200,110,90,0.55,0.5777777777777777,0.26
c06_s03_cov100_seed00000007_xarm_nt2,tiered,fast_gate,6,3,2,0.3,400,266,134,0.665,0.39552238805970147,0.1325
c06_s03_cov100_seed00000007_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,266,134,0.665,0.11194029850746269,0.0375
c06_s03_cov100_seed00000007_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,0,200,0.0,0.0,0.0
c06_s03_cov100_seed00000008_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000008_xarm_nt2,tiered,fast_gate,6,3,2,0.15,800,144,656,0.18,0.8125,0.66625
c06_s03_cov100_seed00000008_xarm_nt2,tiered,fast_gate,6,3,2,0.3,600,210,390,0.35,0.6692307692307692,0.435
c06_s03_cov100_seed00000008_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,232,168,0.58,0.44642857142857145,0.1875
c06_s03_cov100_seed00000008_xarm_nt2,flip,fast_gate,6,3,2,0.65,200,0,200,0.0,0.705,0.705
c06_s03_cov100_seed00000008_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,400,400,0,1.0,,0.0
c06_s03_cov100_seed00000009_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000009_xarm_nt2,tiered,fast_gate,6,3,2,0.15,400,93,307,0.2325,1.0,0.7675
c06_s03_cov100_seed00000009_xarm_nt2,tiered,fast_gate,6,3,2,0.3,1000,494,506,0.494,0.8972332015810277,0.454
c06_s03_cov100_seed00000009_xarm_nt2,tiered,fast_gate,6,3,2,0.5,200,127,73,0.635,0.6164383561643836,0.225
c06_s03_cov100_seed00000009_xarm_nt2,tiered,fast_gate,6,3,2,0.65,200,125,75,0.625,0.6133333333333333,0.23
c06_s03_cov100_seed00000009_xarm_nt2,flip,fast_gate,6,3,2,0.8,200,0,200,0.0,0.515,0.515
c06_s03_cov100_seed00000009_xarm_nt2,flip,fast_gate,6,3,2,1.15,200,0,200,0.0,0.0,0.0
c06_s03_cov100_seed00000010_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000010_xarm_nt2,tiered,fast_gate,6,3,2,0.15,400,103,297,0.2575,0.8383838383838383,0.6225
c06_s03_cov100_seed00000010_xarm_nt2,tiered,fast_gate,6,3,2,0.3,600,253,347,0.4216666666666667,0.760806916426513,0.44
c06_s03_cov100_seed00000010_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,233,167,0.5825,0.6646706586826348,0.2775
c06_s03_cov100_seed00000010_xarm_nt2,tiered,fast_gate,6,3,2,0.65,400,244,156,0.61,0.4935897435897436,0.1925
c06_s03_cov100_seed00000010_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,0,200,0.0,0.555,0.555
c06_s03_cov100_seed00000010_xarm_nt2,flip,fast_gate,6,3,2,1.15,200,0,200,0.0,0.0,0.0
c06_s03_cov100_seed00000011_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000011_xarm_nt2,tiered,fast_gate,6,3,2,0.15,800,262,538,0.3275,0.9758364312267658,0.65625
c06_s03_cov100_seed00000011_xarm_nt2,tiered,fast_gate,6,3,2,0.3,600,299,301,0.49833333333333335,0.8305647840531561,0.4166666666666667
c06_s03_cov100_seed00000011_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,253,147,0.6325,0.6122448979591837,0.225
c06_s03_cov100_seed00000011_xarm_nt2,flip,fast_gate,6,3,2,0.65,200,0,200,0.0,0.525,0.525
c06_s03_cov100_seed00000011_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000012_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000012_xarm_nt2,tiered,fast_gate,6,3,2,0.1,400,46,354,0.115,0.8898305084745762,0.7875
c06_s03_cov100_seed00000012_xarm_nt2,tiered,fast_gate,6,3,2,0.25,600,156,444,0.26,0.7477477477477478,0.5533333333333333
c06_s03_cov100_seed00000012_xarm_nt2,tiered,fast_gate,6,3,2,0.4,400,146,254,0.365,0.6062992125984252,0.385
c06_s03_cov100_seed00000012_xarm_nt2,tiered,fast_gate,6,3,2,0.55,400,220,180,0.55,0.49444444444444446,0.2225
c06_s03_cov100_seed00000012_xarm_nt2,flip,fast_gate,6,3,2,0.55,200,0,200,0.0,0.775,0.775
c06_s03_cov100_seed00000012_xarm_nt2,flip,fast_gate,6,3,2,0.85,200,93,107,0.465,0.616822429906542,0.33
c06_s03_cov100_seed00000012_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,400,400,0,1.0,,0.0
c06_s03_cov100_seed00000013_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000013_xarm_nt2,tiered,fast_gate,6,3,2,0.15,1000,486,514,0.486,0.7684824902723736,0.395
c06_s03_cov100_seed00000013_xarm_nt2,tiered,fast_gate,6,3,2,0.3,400,271,129,0.6775,0.5426356589147286,0.175
c06_s03_cov100_seed00000013_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,288,112,0.72,0.1875,0.0525
c06_s03_cov100_seed00000013_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,0,200,0.0,0.0,0.0
c06_s03_cov100_seed00000014_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000014_xarm_nt2,tiered,fast_gate,6,3,2,0.15,1000,341,659,0.341,0.9635811836115327,0.635
c06_s03_cov100_seed00000014_xarm_nt2,tiered,fast_gate,6,3,2,0.3,400,239,161,0.5975,0.8198757763975155,0.33
c06_s03_cov100_seed00000014_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,280,120,0.7,0.6666666666666666,0.2
c06_s03_cov100_seed00000014_xarm_nt2,flip,fast_gate,6,3,2,0.8,200,0,200,0.0,0.44,0.44
c06_s03_cov100_seed00000014_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000015_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000015_xarm_nt2,tiered,fast_gate,6,3,2,0.15,600,239,361,0.3983333333333333,0.7174515235457064,0.43166666666666664
c06_s03_cov100_seed00000015_xarm_nt2,tiered,fast_gate,6,3,2,0.3,800,456,344,0.57,0.4563953488372093,0.19625
c06_s03_cov100_seed00000015_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,277,123,0.6925,0.11382113821138211,0.035
c06_s03_cov100_seed00000015_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,0,200,0.0,0.0,0.0
c06_s03_cov100_seed00000016_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000016_xarm_nt2,tiered,fast_gate,6,3,2,0.15,400,47,353,0.1175,0.8583569405099151,0.7575
c06_s03_cov100_seed00000016_xarm_nt2,tiered,fast_gate,6,3,2,0.3,800,262,538,0.3275,0.7267657992565055,0.48875
c06_s03_cov100_seed00000016_xarm_nt2,tiered,fast_gate,6,3,2,0.5,400,183,217,0.4575,0.46543778801843316,0.2525
c06_s03_cov100_seed00000016_xarm_nt2,tiered,fast_gate,6,3,2,0.55,200,108,92,0.54,0.42391304347826086,0.195
c06_s03_cov100_seed00000016_xarm_nt2,flip,fast_gate,6,3,2,0.8,200,0,200,0.0,0.59,0.59
c06_s03_cov100_seed00000016_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,127,73,0.635,0.0,0.0
c06_s03_cov100_seed00000016_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000017_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000017_xarm_nt2,tiered,fast_gate,6,3,2,0.15,400,55,345,0.1375,0.8318840579710145,0.7175
c06_s03_cov100_seed00000017_xarm_nt2,tiered,fast_gate,6,3,2,0.3,800,256,544,0.32,0.7132352941176471,0.485
c06_s03_cov100_seed00000017_xarm_nt2,tiered,fast_gate,6,3,2,0.5,600,300,300,0.5,0.5333333333333333,0.26666666666666666
c06_s03_cov100_seed00000017_xarm_nt2,flip,fast_gate,6,3,2,0.8,200,0,200,0.0,0.69,0.69
c06_s03_cov100_seed00000017_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,140,60,0.7,0.0,0.0
c06_s03_cov100_seed00000017_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000018_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000018_xarm_nt2,tiered,fast_gate,6,3,2,0.1,400,96,304,0.24,0.8453947368421053,0.6425
c06_s03_cov100_seed00000018_xarm_nt2,tiered,fast_gate,6,3,2,0.25,600,230,370,0.38333333333333336,0.7324324324324324,0.45166666666666666
c06_s03_cov100_seed00000018_xarm_nt2,tiered,fast_gate,6,3,2,0.4,400,209,191,0.5225,0.581151832460733,0.2775
c06_s03_cov100_seed00000018_xarm_nt2,tiered,fast_gate,6,3,2,0.55,400,259,141,0.6475,0.375886524822695,0.1325
c06_s03_cov100_seed00000018_xarm_nt2,flip,fast_gate,6,3,2,0.55,200,0,200,0.0,0.67,0.67
c06_s03_cov100_seed00000018_xarm_nt2,flip,fast_gate,6,3,2,0.7,200,63,137,0.315,0.5036496350364964,0.345
c06_s03_cov100_seed00000018_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s03_cov100_seed00000019_xarm_nt2,tiered,fast_gate,6,3,2,0.0,200,0,200,0.0,1.0,1.0
c06_s03_cov100_seed00000019_xarm_nt2,tiered,fast_gate,6,3,2,0.15,400,47,353,0.1175,0.8498583569405099,0.75
c06_s03_cov100_seed00000019_xarm_nt2,tiered,fast_gate,6,3,2,0.3,600,159,441,0.265,0.7687074829931972,0.565
c06_s03_cov100_seed00000019_xarm_nt2,tiered,fast_gate,6,3,2,0.5,800,385,415,0.48125,0.5759036144578313,0.29875
c06_s03_cov100_seed00000019_xarm_nt2,flip,fast_gate,6,3,2,0.8,200,0,200,0.0,0.655,0.655
c06_s03_cov100_seed00000019_xarm_nt2,flip,fast_gate,6,3,2,1.0,200,135,65,0.675,1.0,0.325
c06_s03_cov100_seed00000019_xarm_nt2,flip,fast_gate,6,3,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s04_cov100_seed00000000_xarm_nt2,tiered,fast_gate,6,4,2,0.0,200,0,200,0.0,1.0,1.0
c06_s04_cov100_seed00000000_xarm_nt2,tiered,fast_gate,6,4,2,0.15,1000,473,527,0.473,0.9715370018975332,0.512
c06_s04_cov100_seed00000000_xarm_nt2,tiered,fast_gate,6,4,2,0.3,400,247,153,0.6175,0.7908496732026143,0.3025
c06_s04_cov100_seed00000000_xarm_nt2,tiered,fast_gate,6,4,2,0.5,400,267,133,0.6675,0.49624060150375937,0.165
c06_s04_cov100_seed00000000_xarm_nt2,flip,fast_gate,6,4,2,1.0,200,0,200,0.0,0.0,0.0
c06_s04_cov100_seed00000001_xarm_nt2,tiered,fast_gate,6,4,2,0.0,200,0,200,0.0,1.0,1.0
c06_s04_cov100_seed00000001_xarm_nt2,tiered,fast_gate,6,4,2,0.15,1000,350,650,0.35,0.9615384615384616,0.625
c06_s04_cov100_seed00000001_xarm_nt2,tiered,fast_gate,6,4,2,0.3,400,223,177,0.5575,0.7853107344632768,0.3475
c06_s04_cov100_seed00000001_xarm_nt2,tiered,fast_gate,6,4,2,0.5,400,261,139,0.6525,0.5611510791366906,0.195
c06_s04_cov100_seed00000001_xarm_nt2,flip,fast_gate,6,4,2,0.8,200,0,200,0.0,0.495,0.495
c06_s04_cov100_seed00000001_xarm_nt2,flip,fast_gate,6,4,2,unresolved_all_contradictory,200,200,0,1.0,,0.0
c06_s04_cov100_seed00000002_xarm_nt2,tiered,fast_gate,6,4,2,0.0,200,0,200,0.0,1.0,1.0
c06_s04_cov100_seed00000002_xarm_nt2,tiered,fast_gate,6,4,2,0.15,1000,450,550,0.45,0.9490909090909091,0.522
c06_s04_cov100_seed00000002_xarm_nt2,tiered,fast_gate,6,4,2,0.3,400,261,139,0.6525,0.7553956834532374,0.2625
c06_s04_cov100_seed00000002_xarm_nt2,tiered,fast_gate,6,4,2,0.5,400,270,130,0.675,0.46923076923076923,0.1525
c06_s04_cov100_seed00000002_xarm_nt2,flip,fast_gate,6,4,2,1.0,200,0,200,0.0,0.0,0.0
c06_s04_cov100_seed00000003_xarm_nt2,tiered,fast_gate,6,4,2,0.0,200,0,200,0.0,1.0,1.0
c06_s04_cov100_seed00000003_xarm_nt2,tiered,fast_gate,6,4,2,0.15,1000,487,513,0.487,0.9707602339181286,0.498
c06_s04_cov100_seed00000003_xarm_nt2,tiered,fast_gate,6,4,2,0.3,400,266,134,0.665,0.7761194029850746,0.26
c06_s04_cov100_seed00000003_xarm_nt2,tiered,fast_gate,6,4,2,0.5,400,278,122,0.695,0.5409836065573771,0.165
c06_s04_cov100_seed00000003_xarm_nt2,flip,fast_gate,6,4,2,1.0,200,0,200,0.0,0.0,0.0
c06_s04_cov100_seed00000004_xarm_nt2,tiered,fast_gate,6,4,2,0.0,200,0,200,0.0,1.0,1.0
c06_s04_cov100_seed00000004_xarm_nt2,tiered,fast_gate,6,4,2,0.15,800,384,416,0.48,0.96875,0.50375
c06_s04_cov100_seed00000004_xarm_nt2,tiered,fast_gate,6,4,2,0.3,600,366,234,0.61,0.8376068376068376,0.32666666666666666
c06_s04_cov100_seed00000004_xarm_nt2,tiered,fast_gate,6,4,2,0.5,400,281,119,0.7025,0.5714285714285714,0.17
c06_s04_cov100_seed00000004_xarm_nt2,flip,fast_gate,6,4,2,1.0,200,0,200,0.0,0.0,0.0
c06_s04_cov100_seed00000005_xarm_nt2,tiered,fast_gate,6,4,2,0.0,200,0,200,0.0,1.0,1.0
c06_s04_cov100_seed00000005_xarm_nt2,tiered,fast_gate,6,4,2,0.15,800,343,457,0.42875,0.949671772428884,0.5425
c06_s04_cov100_seed00000005_xarm_nt2,tiered,fast_gate,6,4,2,0.25,200,112,88,0.56,0.9431818181818182,0.415
c06_s04_cov100_seed00000005_xarm_nt2,tiered,fast_gate,6,4,2,0.3,400,263,137,0.6575,0.708029197080292,0.2425
c06_s04_cov100_seed00000005_xarm_nt2,tiered,fast_gate,6,4,2,0.5,400,272,128,0.68,0.6015625,0.1925
