base_id,proposal_id,sem_k,status,avar,utility
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0045_k08,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,0,ok,0.6299013643774174,1.5875501412643884
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,1,ok,0.1708388554529753,5.853469325514521
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,2,ok,0.3933347994377269,2.5423634049911232
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,3,ok,0.38668664624120264,2.5860732707491336
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,4,ok,0.6241322657496275,1.6022244881041816
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,5,ok,0.10854100879381694,9.21310766421553
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,6,ok,0.07083864437706751,14.11658860490177
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,7,ok,0.17837954053581048,5.6060240821129685
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,8,ok,0.5899188874471498,1.6951483013664126
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0046_k08,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,0,ok,0.6299013643774174,1.5875501412643884
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,1,ok,0.1708388554529753,5.853469325514521
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,2,ok,0.3933347994377269,2.5423634049911232
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,3,ok,0.38668664624120264,2.5860732707491336
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,4,ok,0.6241322657496275,1.6022244881041816
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,5,ok,0.10854100879381694,9.21310766421553
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,6,ok,0.07083864437706751,14.11658860490177
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,7,ok,0.17837954053581048,5.6060240821129685
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,8,ok,0.5899188874471498,1.6951483013664126
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0047_k08,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,0,ok,0.6299013643774174,1.5875501412643884
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,1,ok,0.1708388554529753,5.853469325514521
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,2,ok,0.3933347994377269,2.5423634049911232
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,3,ok,0.38668664624120264,2.5860732707491336
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,4,ok,0.6241322657496275,1.6022244881041816
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,5,ok,0.10854100879381694,9.21310766421553
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,6,ok,0.07083864437706751,14.11658860490177
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,7,ok,0.17837954053581048,5.6060240821129685
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,8,ok,0.5899188874471498,1.6951483013664126
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0048_k09,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,0,ok,0.6299013643774174,1.5875501412643884
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,1,ok,0.1708388554529753,5.853469325514521
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,2,ok,0.3933347994377269,2.5423634049911232
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,3,ok,0.38668664624120264,2.5860732707491336
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,4,ok,0.6241322657496275,1.6022244881041816
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,5,ok,0.10854100879381694,9.21310766421553
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,6,ok,0.07083864437706751,14.11658860490177
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,7,ok,0.17837954053581048,5.6060240821129685
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,8,ok,0.5899188874471498,1.6951483013664126
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0049_k09,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,0,ok,0.6299013643774174,1.5875501412643884
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,1,ok,0.1708388554529753,5.853469325514521
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,2,ok,0.3933347994377269,2.5423634049911232
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,3,ok,0.38668664624120264,2.5860732707491336
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,4,ok,0.6241322657496275,1.6022244881041816
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,5,ok,0.10854100879381694,9.21310766421553
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,6,ok,0.07083864437706751,14.11658860490177
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,7,ok,0.17837954053581048,5.6060240821129685
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,8,ok,0.5899188874471498,1.6951483013664126
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0050_k09,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,0,ok,0.6299013643774174,1.5875501412643884
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,1,ok,0.1708388554529753,5.853469325514521
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,2,ok,0.3933347994377269,2.5423634049911232
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,3,ok,0.38668664624120264,2.5860732707491336
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,4,ok,0.6241322657496275,1.6022244881041816
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,5,ok,0.10854100879381694,9.21310766421553
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,6,ok,0.07083864437706751,14.11658860490177
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,7,ok,0.17837954053581048,5.6060240821129685
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,8,ok,0.5899188874471498,1.6951483013664126
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0051_k09,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,0,ok,0.6299013643774174,1.5875501412643884
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,1,ok,0.1708388554529753,5.853469325514521
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,2,ok,0.3933347994377269,2.5423634049911232
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,3,ok,0.38668664624120264,2.5860732707491336
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,4,ok,0.6241322657496275,1.6022244881041816
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,5,ok,0.10854100879381694,9.21310766421553
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,6,ok,0.07083864437706751,14.11658860490177
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,7,ok,0.17837954053581048,5.6060240821129685
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,8,ok,0.5899188874471498,1.6951483013664126
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0052_k09,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,0,ok,0.6299013643774174,1.5875501412643884
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,1,ok,0.1708388554529753,5.853469325514521
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,2,ok,0.3933347994377269,2.5423634049911232
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,3,ok,0.38668664624120264,2.5860732707491336
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,4,ok,0.6241322657496275,1.6022244881041816
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,5,ok,0.10854100879381694,9.21310766421553
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,6,ok,0.07083864437706751,14.11658860490177
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,7,ok,0.17837954053581048,5.6060240821129685
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,8,ok,0.5899188874471498,1.6951483013664126
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0053_k09,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,0,ok,0.6299013643774174,1.5875501412643884
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,1,ok,0.1708388554529753,5.853469325514521
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,2,ok,0.3933347994377269,2.5423634049911232
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,3,ok,0.38668664624120264,2.5860732707491336
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,4,ok,0.6241322657496275,1.6022244881041816
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,5,ok,0.10854100879381694,9.21310766421553
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,6,ok,0.07083864437706751,14.11658860490177
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,7,ok,0.17837954053581048,5.6060240821129685
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,8,ok,0.5899188874471498,1.6951483013664126
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,9,ok,0.25933392605407285,3.85603231792933
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,10,ok,0.736120311665809,1.35847358665738
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,11,ok,1.005228511063626,0.9947986840742372
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,12,ok,0.3109263836187156,3.2161953847772695
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,13,ok,1.033963862892553,0.9671517892341636
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,14,ok,0.734817443676996,1.3608822281028625
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,15,ok,0.11642596562920957,8.589149289813703
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,16,ok,0.6902016800229722,1.4488518775652888
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,17,ok,0.16572517702793693,6.034086177693002
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,18,ok,0.05137597644893735,19.464350249262928
c10_s04_cov100_seed677972131,c10_s04_cov100_seed677972131__p0054_k10,19,ok,1.1829795748702023,0.845323132573714
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,0,ok,0.45764854328720983,2.18508288656875
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,1,ok,0.8472901581514892,1.1802332298792115
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,2,ok,0.48016447942049256,2.0826196915000743
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,3,ok,0.19609350008773516,5.09960809283625
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,4,ok,0.2848829750878001,3.5102132715786296
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,5,ok,0.2243694088337405,4.456935574229764
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,6,ok,0.7746173234642583,1.2909600259490468
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,7,ok,0.29172425437592614,3.427894612805711
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,8,ok,0.4125855507225572,2.423739751061833
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,9,ok,0.7433318634445985,1.345294140043993
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,10,ok,0.2073298860189836,4.823231320874009
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,11,ok,0.7129000890936075,1.402721103978842
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,12,ok,0.3301027003045641,3.0293602538766438
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,13,ok,0.11318007431518351,8.835477499468707
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,14,ok,1.6255626500735636,0.6151716145512729
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,15,ok,0.9956254402310251,1.0043937806249306
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,16,ok,0.19675834102933373,5.0823766594520885
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,17,ok,0.5901127017414044,1.694591553527031
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,18,ok,0.21446222584202404,4.662825801018284
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0000_k01,19,ok,0.20004095787468057,4.998976262783489
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,0,ok,0.45764854328720983,2.18508288656875
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,1,ok,0.8472901581514892,1.1802332298792115
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,2,ok,0.48016447942049256,2.0826196915000743
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,3,ok,0.19609350008773516,5.09960809283625
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,4,ok,0.2848829750878001,3.5102132715786296
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,5,ok,0.2243694088337405,4.456935574229764
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,6,ok,0.7746173234642583,1.2909600259490468
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,7,ok,0.29172425437592614,3.427894612805711
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,8,ok,0.4125855507225572,2.423739751061833
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,9,ok,0.7433318634445985,1.345294140043993
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,10,ok,0.2073298860189836,4.823231320874009
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,11,ok,0.7129000890936075,1.402721103978842
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,12,ok,0.3301027003045641,3.0293602538766438
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,13,ok,0.11318007431518351,8.835477499468707
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,14,ok,1.6255626500735636,0.6151716145512729
c10_s04_cov100_seed23742401,c10_s04_cov100_seed23742401__p0003_k01,15,ok,0.9956254402310251,1.0043937806249306
