row_id,network,x,y,coverage,n_k,phi_1,n_broken_single,n_inconsistent_single,r_claim,r_claim_status,r_claim_censored,r_claim_depth_cap_used
0493f11541458855,barley,nedbarea,udb,0.5,4,0.25,1,0,1,resolved,False,1
66911c7265066468,barley,rokap,aks_m2,0.5,4,0.25,1,0,1,resolved,False,1
0aa4dd09f1690ae9,barley,rokap,aks_vgt,0.5,4,0.25,1,0,1,resolved,False,1
3294163341395152,barley,rokap,keraks,0.5,4,0.25,1,0,1,resolved,False,1
db1bf433cfad8cfb,barley,rokap,ksort,0.5,4,0.25,1,0,1,resolved,False,1
1c4d904a1185840c,barley,rokap,protein,0.5,4,0.25,1,0,1,resolved,False,1
9b6235f4ea44156b,barley,rokap,s2225,0.5,4,0.25,1,0,1,resolved,False,1
32af57a576ba605e,barley,rokap,s2528,0.5,4,0.25,1,0,1,resolved,False,1
733a4f8cc0171b0e,barley,rokap,slt22,0.5,4,0.25,1,0,1,resolved,False,1
5eeefaf91a821bc6,barley,rokap,spndx,0.5,4,0.25,1,0,1,resolved,False,1
6a6053f341192763,barley,rokap,tkv,0.5,4,0.25,1,0,1,resolved,False,1
6475c374c0974cd1,barley,rokap,udb,0.5,4,0.25,1,0,1,resolved,False,1
3dd223c0c721aebd,barley,srtprot,protein,0.5,4,0.25,1,0,1,resolved,False,1
8ac904ebf0334ba8,barley,dg25,aks_m2,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
04018adc38ecd817,barley,dg25,aks_vgt,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
8517dd5297bb0c74,barley,dg25,keraks,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
3fc49c00b2cfe4c8,barley,dg25,ksort,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
5099910ad16f2c6e,barley,dg25,protein,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
bc11f65e65562eb5,barley,dg25,s2225,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
08f5397cb9415f48,barley,dg25,s2528,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
cfa098458361a79f,barley,dg25,slt22,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
de73fed186cf1732,barley,dg25,spndx,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
2256559469ff84d7,barley,dg25,tkv,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
261b487c3f5ccf68,barley,dg25,udb,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
d56191aa9b86cbd5,barley,dgv5980,aks_vgt,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
aed8f67847ad0c20,barley,dgv5980,bgbyg,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
bab24694deec855a,barley,dgv5980,ksort,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
a7916be1302fa768,barley,dgv5980,protein,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
51c225bf6eb62000,barley,dgv5980,s2225,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
4f7b4997e658fef2,barley,dgv5980,s2528,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
2bad883138f3d382,barley,dgv5980,slt22,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
8e1adcca6433b2a4,barley,dgv5980,spndx,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
7148ba0109520131,barley,dgv5980,udb,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
ddcf271eb59a5034,barley,frspdag,aks_m2,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
c49020b9b53a7000,barley,frspdag,aks_vgt,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
8fee48c8eaea81ac,barley,frspdag,keraks,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
8bf1b3bf7e0367d3,barley,frspdag,ksort,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
c27cd70bfba64145,barley,frspdag,protein,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
6301266355d6fd17,barley,frspdag,s2225,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
9ba37cac8b5a2d1e,barley,frspdag,s2528,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
a725955561c583b2,barley,frspdag,slt22,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
05a335199ba02a54,barley,frspdag,spndx,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
bb12feb03fe8229e,barley,frspdag,tkv,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
b2ae92873fac66f1,barley,frspdag,udb,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
26ca33c6392145a7,barley,jordinf,aks_m2,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
9d23182787c6d0f5,barley,jordinf,aks_vgt,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
d39fbd4a68982573,barley,jordinf,keraks,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
6b579ede8e836cd9,barley,jordinf,ksort,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
353d5875319187cc,barley,jordinf,protein,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
7e354c87c241b9eb,barley,jordinf,s2225,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
248819cfb1b8bc16,barley,jordinf,s2528,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
a0688151473c92c8,barley,jordinf,slt22,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
cdeec3b6e20efdad,barley,jordinf,spndx,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
be054f64e27fb0bf,barley,jordinf,tkv,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
0a9b1e3266e5a0d1,barley,jordinf,udb,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
87d3797a00e76c8f,barley,nedbarea,aks_m2,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
67621315c68deba9,barley,nedbarea,aks_vgt,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
5c20d952bbd4229c,barley,nedbarea,jordn,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
fa4710f503a330fb,barley,nedbarea,keraks,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
d7cba1480f1f8738,barley,nedbarea,ksort,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
fa7c4d17fcdfad6a,barley,nedbarea,mod_nmin,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
0bec60cfd57e8072,barley,nedbarea,ngodn,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
53f49653512676d9,barley,nedbarea,ngodnn,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
5ac190083488c807,barley,nedbarea,ngodnt,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
389690b2777f06a8,barley,nedbarea,ngtilg,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
3ccd200d0d0a5f29,barley,nedbarea,nprot,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
27a6e8cb87b2b2d6,barley,nedbarea,ntilg,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
e73c92803dba1c6c,barley,nedbarea,protein,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
bfb1f2c88d790cb8,barley,nedbarea,s2225,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
e304aa35908e5b0e,barley,nedbarea,s2528,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
0f4b0e095dd304e4,barley,nedbarea,slt22,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
84eae29c9d03fac3,barley,nedbarea,spndx,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
d2c963c79ab0392c,barley,nedbarea,tkv,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
0047a1a62b7b46e5,barley,nedbarea,udb,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
e09380368ad8f0ba,barley,rokap,aks_m2,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
5dc24ca90c1527ff,barley,rokap,aks_vgt,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
ca13a07bf0080bf4,barley,rokap,keraks,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
f7caba3441b93f11,barley,rokap,ksort,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
efea3dbbcb2ad78a,barley,rokap,protein,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
80c5190eef396a3b,barley,rokap,s2225,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
100a208a7222e396,barley,rokap,s2528,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
eac00e6743d3be78,barley,rokap,slt22,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
45ee6b9287e6965d,barley,rokap,spndx,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
39a585949cf8e1af,barley,rokap,tkv,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
3a759da6a2220747,barley,rokap,udb,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
7b90df39974e2901,barley,sorttkv,ksort,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
1beeb6ad6d446986,barley,sorttkv,protein,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
c80a611f1d56dd92,barley,sorttkv,s2225,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
9755e7899aec99a1,barley,sorttkv,s2528,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
37d842b1abe40750,barley,sorttkv,slt22,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
5bc664bc875b60d1,barley,sorttkv,spndx,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
8cc59014a14b3f51,barley,srtprot,protein,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
8b76caa075962784,barley,srtsize,ksort,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
e2ba1af75e444eb7,barley,srtsize,protein,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
8f520c339e18ed70,barley,srtsize,s2225,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
5bb3b76dc3d3c686,barley,srtsize,s2528,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
f3dfb775a9fd1227,barley,srtsize,slt22,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
dab9974ff2686649,barley,srtsize,spndx,1.0,7,0.14285714285714285,1,0,1,resolved,False,1
517a03a55cf7db5f,child,CardiacMixing,HypDistrib,0.5,1,1.0,1,0,1,resolved,False,1
024c205a7e1027d0,child,CardiacMixing,HypoxiaInO2,0.5,1,1.0,1,0,1,resolved,False,1
c48df8e293f27b1e,child,CardiacMixing,LowerBodyO2,0.5,1,1.0,1,0,1,resolved,False,1
7dc0c450454e4ca3,child,CardiacMixing,RUQO2,0.5,1,1.0,1,0,1,resolved,False,1
fb7d8e07dc6e3d67,child,DuctFlow,HypDistrib,0.5,1,1.0,1,0,1,resolved,False,1
012d0b9e76dbd657,child,DuctFlow,LowerBodyO2,0.5,1,1.0,1,0,1,resolved,False,1
ae90813c4d5b1d69,child,LungFlow,ChestXray,0.5,1,1.0,1,0,1,resolved,False,1
2785ca807611902e,child,LungFlow,XrayReport,0.5,1,1.0,1,0,1,resolved,False,1
3bbd0a3a5ad47583,child,LungParench,ChestXray,0.5,1,1.0,1,0,1,resolved,False,1
50d0316db995f35d,child,LungParench,Grunting,0.5,1,1.0,1,0,1,resolved,False,1
d0b9369f5e67475a,child,LungParench,GruntingReport,0.5,1,1.0,1,0,1,resolved,False,1
810076ad50fad6e8,child,LungParench,HypoxiaInO2,0.5,1,1.0,1,0,1,resolved,False,1
7bfb1750d6c12767,child,LungParench,LowerBodyO2,0.5,1,1.0,1,0,1,resolved,False,1
b3a2bb4a5b7110a0,child,LungParench,RUQO2,0.5,1,1.0,1,0,1,resolved,False,1
e77addcf01645c87,child,LungParench,XrayReport,0.5,1,1.0,1,0,1,resolved,False,1
c874c3a7cfde43a0,child,Sick,Grunting,0.5,1,1.0,1,0,1,resolved,False,1
063ae8ad290f9e7e,child,Sick,GruntingReport,0.5,1,1.0,1,0,1,resolved,False,1
4ca1b385906a7e35,child,CardiacMixing,HypDistrib,1.0,2,0.5,1,0,1,resolved,False,1
49033177e45ab266,child,CardiacMixing,HypoxiaInO2,1.0,2,0.5,1,0,1,resolved,False,1
490574d460cf1b51,child,CardiacMixing,LowerBodyO2,1.0,2,0.5,1,0,1,resolved,False,1
bf12775f40674808,child,CardiacMixing,RUQO2,1.0,2,0.5,1,0,1,resolved,False,1
1975c765aa4745bd,child,DuctFlow,HypDistrib,1.0,2,0.5,1,0,1,resolved,False,1
56372da6e9bb2dcc,child,DuctFlow,LowerBodyO2,1.0,2,0.5,1,0,1,resolved,False,1
2505fc61e66a27f9,child,LungFlow,ChestXray,1.0,2,0.5,1,0,1,resolved,False,1
de56e6aa98229598,child,LungFlow,XrayReport,1.0,2,0.5,1,0,1,resolved,False,1
22eee711517e08e6,child,LungParench,ChestXray,1.0,2,0.5,1,0,1,resolved,False,1
724f8015a313bb72,child,LungParench,Grunting,1.0,2,0.5,1,0,1,resolved,False,1
093a29021d8dec8e,child,LungParench,GruntingReport,1.0,2,0.5,1,0,1,resolved,False,1
9612e5d1b2c6cb7a,child,LungParench,HypoxiaInO2,1.0,2,0.5,1,0,1,resolved,False,1
ac2e6a5fc03b8bd8,child,LungParench,LowerBodyO2,1.0,2,0.5,1,0,1,resolved,False,1
0fe6438392f0f157,child,LungParench,RUQO2,1.0,2,0.5,1,0,1,resolved,False,1
8cf913b02d0780fc,child,LungParench,XrayReport,1.0,2,0.5,1,0,1,resolved,False,1
5286d58da5023546,child,Sick,Age,1.0,2,1.0,2,0,1,resolved,False,1
3645940af95530ec,child,Sick,Grunting,1.0,2,0.5,1,0,1,resolved,False,1
2d02124f331af338,child,Sick,GruntingReport,1.0,2,0.5,1,0,1,resolved,False,1
cef563c327b1690a,diabetes,cho_bal_0,glu_prod_14,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
d4c1b5b534ee500e,diabetes,cho_bal_0,ins_dep_10,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
95c0bf1d9424eb83,diabetes,cho_bal_0,ins_indep_8,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
d9f1faf139852afb,diabetes,cho_bal_1,glu_prod_10,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
566d0c61f058e795,diabetes,cho_bal_1,ins_indep_4,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
efcdcc754a0a3a3d,diabetes,cho_bal_10,ins_indep_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
66e2ddcd31df8a04,diabetes,cho_bal_11,ins_indep_18,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
08c2af5db8f492a2,diabetes,cho_bal_12,endo_bal_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
60b869e7c5e973a5,diabetes,cho_bal_12,ins_indep_14,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
de1bff723e7c2366,diabetes,cho_bal_13,bg_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
5df9fcbeac6d92d3,diabetes,cho_bal_13,endo_bal_18,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
305cc53ef111ac47,diabetes,cho_bal_13,tot_bal_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
a12956e07cb32aef,diabetes,cho_bal_15,tot_bal_16,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
118561d4fa22d7cc,diabetes,cho_bal_16,ins_dep_util_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
8cba7a7e1533867b,diabetes,cho_bal_19,basal_bal_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
4d584348be4d4e39,diabetes,cho_bal_19,renal_cl_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
6088c8f72052831a,diabetes,cho_bal_2,ins_dep_8,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
bd773d3e6fd332f9,diabetes,cho_bal_2,ins_indep_util_4,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
23f692577f08b5d0,diabetes,cho_bal_3,glu_prod_14,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
f28182a227903039,diabetes,cho_bal_3,ins_dep_10,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
ddbd4a77b37a5b11,diabetes,cho_bal_3,ins_indep_8,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
c6089879842b964b,diabetes,cho_bal_4,glu_prod_10,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
b5b59684e41391bc,diabetes,cho_bal_5,endo_bal_8,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
ce8ea7870291e2b0,diabetes,cho_bal_5,ins_indep_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
1eec4e37de283d07,diabetes,cho_bal_6,bg_9,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
7de90c187c43aef8,diabetes,cho_bal_6,ins_indep_18,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
a3d920b4664de033,diabetes,cho_bal_7,endo_bal_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
aa83481dd9fe437e,diabetes,cho_bal_7,ins_indep_14,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
59f52c1aeaa77389,diabetes,cho_bal_8,bg_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
caf772ccbf98a7c2,diabetes,cho_bal_8,endo_bal_18,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
4f19ef55a4655f15,diabetes,cho_bal_8,ins_indep_10,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
74d7d33eebd1ebf0,diabetes,cho_bal_8,tot_bal_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
9c4d082a8c290590,diabetes,cho_bal_9,endo_bal_14,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
49c12deb284a5a3b,diabetes,gut_abs_0,bg_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
d72b8ae224cbb29e,diabetes,gut_abs_0,endo_bal_17,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
807a2942903072db,diabetes,gut_abs_0,ins_indep_10,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
471b18865a2548e8,diabetes,gut_abs_0,tot_bal_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
5bdc9002b208b30e,diabetes,gut_abs_1,endo_bal_13,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
a32c99af098d4666,diabetes,gut_abs_1,ins_dep_util_8,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
d992db99b94c8c86,diabetes,gut_abs_1,tot_bal_2,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
e361e92769f837c3,diabetes,gut_abs_10,bg_16,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
e0dddf99ca0cdc1d,diabetes,gut_abs_10,tot_bal_16,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
7bb92dd8e82f8406,diabetes,gut_abs_11,ins_dep_util_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
5e494a9ffdd557d6,diabetes,gut_abs_11,tot_bal_12,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
9b350805f0569588,diabetes,gut_abs_12,gut_abs_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
9de97d313ff757c5,diabetes,gut_abs_12,ins_dep_util_18,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
2c71e9edb94415d5,diabetes,gut_abs_13,cho_bal_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
2c9186d737e9ca60,diabetes,gut_abs_13,gut_abs_18,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
844ee01af2e15060,diabetes,gut_abs_14,basal_bal_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
8b837c2b7c3ced36,diabetes,gut_abs_14,cho_bal_18,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
2f05ba6f4932ac89,diabetes,gut_abs_14,renal_cl_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
893a4293aadd59ad,diabetes,gut_abs_16,ins_indep_util_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
de99e30245f1e498,diabetes,gut_abs_17,ins_dep_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
684d8737e69f68b6,diabetes,gut_abs_18,glu_prod_20,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
4cb735573cc42b2d,diabetes,gut_abs_19,cho_22,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
a340be0ff1119055,diabetes,gut_abs_2,cho_19,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
a7279658a8841084,diabetes,gut_abs_2,glu_prod_13,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
deaf95c45594dd61,diabetes,gut_abs_2,ins_dep_10,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
c0d12c7fdd9022f9,diabetes,gut_abs_2,ins_indep_8,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
786661be9de265c4,diabetes,gut_abs_3,bg_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
13f97ca04770dd54,diabetes,gut_abs_3,endo_bal_17,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
420ffc62b9083831,diabetes,gut_abs_3,ins_indep_10,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
1d5d42fea68cfa6b,diabetes,gut_abs_3,tot_bal_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
d505147ca3c48fa0,diabetes,gut_abs_4,endo_bal_13,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
0e85df76d88d3f5b,diabetes,gut_abs_4,ins_dep_util_8,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
474faed101c22474,diabetes,gut_abs_5,bg_16,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
dca8b0947cd3b844,diabetes,gut_abs_5,gut_abs_8,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
b3cca86003680100,diabetes,gut_abs_5,tot_bal_16,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
e38a9b36bbafa883,diabetes,gut_abs_6,bg_12,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
6368615d992247e8,diabetes,gut_abs_6,cho_bal_8,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
f3d15793834e598a,diabetes,gut_abs_6,ins_dep_util_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
735fdd5f104565bc,diabetes,gut_abs_6,tot_bal_12,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
e4804c5c82c69a17,diabetes,gut_abs_7,gut_abs_20,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
4c9cc0bd067ecbe4,diabetes,gut_abs_7,ins_dep_util_18,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
830496271a0817a9,diabetes,gut_abs_8,cho_bal_21,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
0a608120936ce38d,diabetes,gut_abs_8,gut_abs_17,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
29cdf00367967ddc,diabetes,gut_abs_8,ins_dep_util_14,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
b303ecdbb6442894,diabetes,gut_abs_9,basal_bal_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
a8bc01bc9f0b987c,diabetes,gut_abs_9,cho_bal_18,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
68d8e2e441abdbe5,diabetes,gut_abs_9,gut_abs_13,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
b363e2c9ce2f7163,diabetes,gut_abs_9,renal_cl_23,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
5338c31aed8088f0,diabetes,ins_indep_util_0,bg_2,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
98a2c0415a52f510,diabetes,ins_indep_util_0,endo_bal_13,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
639f43a7ff140fd9,diabetes,ins_indep_util_0,ins_dep_util_7,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
b72e45a27ccfe6a0,diabetes,ins_indep_util_0,tot_bal_2,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
88ebac5362015ee8,diabetes,renal_cl_0,basal_bal_2,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
6db77461c9d83a21,diabetes,renal_cl_0,ins_dep_7,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
08bb94259a3664ab,diabetes,renal_cl_0,ins_indep_util_3,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
441c13bf7fe527cf,diabetes,renal_cl_0,renal_cl_2,1.0,26,0.038461538461538464,1,0,1,resolved,False,1
a0e3866ed46bc276,ecoli70,asnA,aceB,0.5,5,0.2,1,0,1,resolved,False,1
d464092a3a18a78d,ecoli70,asnA,icdA,0.5,5,0.2,1,0,1,resolved,False,1
2e8c02cf6a594f11,ecoli70,sucA,b1583,0.5,5,0.2,1,0,1,resolved,False,1
52e7dc566a6a18b9,ecoli70,sucA,ftsJ,0.5,5,0.2,1,0,1,resolved,False,1
98e96c85d6e04c63,ecoli70,sucA,lacY,0.5,5,0.2,1,0,1,resolved,False,1
700e69698df51cdf,ecoli70,sucA,lacZ,0.5,5,0.2,1,0,1,resolved,False,1
3e1312f6bf21c58f,ecoli70,sucA,mopB,0.5,5,0.2,1,0,1,resolved,False,1
623db7630920bf51,ecoli70,sucA,nuoM,0.5,5,0.2,1,0,1,resolved,False,1
92b25cb17a5f7064,ecoli70,sucA,yaeM,0.5,5,0.2,1,0,1,resolved,False,1
1c0d75ad88aa3d1d,ecoli70,sucA,yfaD,0.5,5,0.2,1,0,1,resolved,False,1
f941726118d006a7,ecoli70,asnA,aceB,1.0,10,0.1,1,0,1,resolved,False,1
5694e92b4046a929,ecoli70,asnA,icdA,1.0,10,0.1,1,0,1,resolved,False,1
9e3d645ecc3083a5,ecoli70,fixC,b1583,1.0,10,0.1,1,0,1,resolved,False,1
63c8084e175726b9,ecoli70,fixC,dnaG,1.0,10,0.1,1,0,1,resolved,False,1
95f1dd49cd1b26bc,ecoli70,fixC,tnaA,1.0,10,0.1,1,0,1,resolved,False,1
31fb1e38ec12c272,ecoli70,fixC,ycgX,1.0,10,0.1,1,0,1,resolved,False,1
150caee17347ab26,ecoli70,pspB,nmpC,1.0,10,0.3,3,0,1,resolved,False,1
52814047f9bc6caa,ecoli70,pspB,pspA,1.0,10,0.3,3,0,1,resolved,False,1
03bda54633136b58,ecoli70,sucA,b1583,1.0,10,0.1,1,0,1,resolved,False,1
b9d2e118213c5be8,ecoli70,sucA,ftsJ,1.0,10,0.1,1,0,1,resolved,False,1
9bd5f424716c4bc8,ecoli70,sucA,lacY,1.0,10,0.1,1,0,1,resolved,False,1
64aa73295c202f26,ecoli70,sucA,lacZ,1.0,10,0.1,1,0,1,resolved,False,1
56825ef3f5d24653,ecoli70,sucA,mopB,1.0,10,0.1,1,0,1,resolved,False,1
aec3cf587c63eaf5,ecoli70,sucA,nuoM,1.0,10,0.1,1,0,1,resolved,False,1
ddca261969a3cbea,ecoli70,sucA,yaeM,1.0,10,0.1,1,0,1,resolved,False,1
c34d3493984cc7ee,ecoli70,sucA,yfaD,1.0,10,0.1,1,0,1,resolved,False,1
f98347f0bd1d1ef3,ecoli70,yedE,ftsJ,1.0,10,0.1,1,0,1,resolved,False,1
629d9ee700d6c24c,ecoli70,yedE,mopB,1.0,10,0.1,1,0,1,resolved,False,1
5bdadc5ba6ed8cfe,ecoli70,yedE,nmpC,1.0,10,0.3,3,0,1,resolved,False,1
c0daac3ae7b1722b,ecoli70,yedE,pspA,1.0,10,0.3,3,0,1,resolved,False,1
4abb52f418d2a1e8,ecoli70,yedE,pspB,1.0,10,0.3,3,0,1,resolved,False,1
