instance_id,generator,generator_params_json,n,seed,knows_fraction,corruption_name,corruption_rate,n_undirected_cpdag,n_k0,x,y,z_size,z,r_val,r_val_method,r_val_seconds,r_val_exact,theta_z,tau_true,beta_top,r0_d,staircase_json,traversal_limit_d,monotone_violation,k_false,realised_error_effect,beta_up_at_kfalse,beta_up_at_kfalse_is_lower_bound,certificate_holds,conservativeness_ratio,staircase_shape,staircase_n_distinct,staircase_total_rise,cost_incremental_seconds,cost_incremental_states,cost_incremental_shells,cost_incremental_radius,cost_bisection_seconds,cost_bisection_states,cost_bisection_shells,cost_bisection_radius,cost_disagreement,cost_greedy_seconds,cost_greedy_states,cost_greedy_radius,cost_greedy_tight,states_saved_subsample,states_saved_below_rval,old_reps_subsample,old_r_eps_json,old_new_disagree_count,old_new_disagree_direction,old_mean_abs_bias_monotone,status,notes,timing_total_seconds,r_eps_0.01,r_eps_0.02,r_eps_0.05,r_eps_0.1,r_eps_0.25,r_eps_0.5,r_eps_1
inst_000272,scale_free,"{""m_attach"": 2}",8,20261188,1.0,none,0.0,9,9,V6,V1,1,V2,1,local_up_fast,0.00021479098359122872,True,-0.43748339462215363,-0.4374833946221534,0.5357837400270258,1,"[[0, 0.0], [1, 0.437483394622153], [2, 0.5068978802490007]]",2,False,0,2.220446049250313e-16,0.0,False,True,nan,ramp,3,0.5068978802490007,0.011167083022883162,14,2,2,0.06762012501712888,98,5,2,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.007596749986988,1,1,1,1,1,1,2
inst_000275,scale_free,"{""m_attach"": 2}",8,20261191,1.0,omit,0.3,2,1,V5,V3,5,V0|V2|V4|V6|V7,1,local_up_fast,9.108299855142832e-05,True,-1.1418627544441176,-1.1418627544441171,0.4086442850341251,1,"[[0, 0.0], [1, 0.4086442850341251]]",1,False,0,4.440892098500626e-16,0.0,False,True,nan,step,2,0.4086442850341251,4.649997572414577e-05,1,1,-1,4.441599594429135e-05,1,1,-1,False,4.429099499247968e-05,1,-1,True,False,-1,True,"{""0.0114186"": 1, ""0.0228373"": 1, ""0.0570931"": 1, ""0.114186"": 1, ""0.285466"": 2, ""0.570931"": 3, ""1.14186"": -1}",2,mixed,violated_2_6,ok,,0.03077895799651742,1,1,1,1,1,-1,-1
inst_000278,scale_free,"{""m_attach"": 2}",10,20261194,0.4,flip,0.3,4,4,V8,V2,4,V0|V3|V6|V7,2,local_up_fast,0.0002709580003283918,True,1.455414803243941,1.4554148032439416,0.9630854250316361,2,"[[0, 0.0], [1, 0.0], [2, 0.9630854250316361], [3, 0.9630854250316361], [4, 0.9630854250316361]]",4,False,2,6.661338147750939e-16,0.9630854250316361,False,True,6.91666385412501e-16,step,2,0.9630854250316361,0.0001493339950684458,1,1,-1,0.00010829200618900359,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008539291971829,2,2,2,2,2,2,-1
inst_000280,scale_free,"{""m_attach"": 2}",10,20261196,0.7,none,0.0,6,5,V0,V6,2,V2|V9,1,local_up_fast,0.000225499999942258,True,-1.3354895375852258,-1.3354895375852258,0.8046710605876707,1,"[[0, 0.0], [1, 0.4629754610124196], [2, 0.4629754610124198], [3, 0.8046710605876707], [4, 0.8046710605876707], [5, 0.8046710605876707]]",5,False,0,0.0,0.0,False,True,nan,ramp,3,0.8046710605876707,0.0013995829795021564,1,1,-1,0.001432958000805229,1,1,-1,False,0.008780250005656853,15,-1,True,False,-1,False,,-1,,,ok,,0.028968416998395696,1,1,1,1,1,3,-1
inst_000281,scale_free,"{""m_attach"": 2}",10,20261197,0.7,flip,0.15,6,4,V3,V0,5,V2|V4|V5|V8|V9,1,local_up_fast,0.00028633300098590553,True,0.7054321438380373,0.7054321438380372,0.5966068421592614,1,"[[0, 0.0], [1, 0.5966068421592614], [2, 0.5966068421592614], [3, 0.5966068421592614], [4, 0.5966068421592614]]",4,False,1,1.1102230246251565e-16,0.5966068421592614,False,True,1.8608955616516172e-16,step,2,0.5966068421592614,0.0001502090017311275,1,1,-1,0.00014724998618476093,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.006942292005988,1,1,1,1,1,1,-1
inst_000295,scale_free,"{""m_attach"": 2}",12,20261211,0.7,omit,0.3,7,3,V05,V03,4,V00|V02|V07|V11,1,local_up_fast,0.00032145800651051104,True,-0.6939401309721398,-0.6939401309721398,0.4201559907551334,1,"[[0, 0.0], [1, 0.4201559907551334], [2, 0.4201559907551334], [3, 0.4201559907551334]]",3,False,0,0.0,0.0,False,True,nan,step,2,0.4201559907551334,0.0004499159986153245,1,1,-1,0.00040508300298824906,1,1,-1,False,0.0017352909781038761,6,-1,True,False,-1,False,,-1,,,ok,,0.006001707981340587,1,1,1,1,1,1,-1
inst_000296,scale_free,"{""m_attach"": 2}",12,20261212,1.0,none,0.0,5,5,V08,V05,3,V02|V03|V09,1,local_up_fast,0.00019862499902956188,True,-1.2911219921325467,-1.2911219921325465,1.4557252471990314,1,"[[0, 0.0], [1, 1.291121992132547]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,1.291121992132547,0.0013619160163216293,5,1,1,0.006302624999079853,26,4,1,False,0.001029832987114787,5,1,True,False,-1,True,"{""0.0129112"": 1, ""0.0258224"": 1, ""0.0645561"": 1, ""0.129112"": 1, ""0.32278"": 1, ""0.645561"": 2, ""1.29112"": 4}",2,old_larger,violated_103_241,ok,,1.3795224169734865,1,1,1,1,1,1,1
inst_000319,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",7,20261235,0.7,omit,0.3,4,2,V6,V0,3,V1|V3|V4,1,local_up_fast,0.00011004199041053653,True,-0.32668172797069234,-0.3266817279706924,0.6114009718469712,1,"[[0, 0.0], [1, 0.6114009718469712]]",1,False,0,5.551115123125783e-17,0.0,False,True,nan,step,2,0.6114009718469712,0.00020549999317154288,2,1,1,0.0001907499972730875,3,2,1,False,0.00011766701936721802,2,1,True,False,-1,True,"{""0.00326682"": 1, ""0.00653363"": 1, ""0.0163341"": 1, ""0.0326682"": 1, ""0.0816704"": 1, ""0.163341"": 1, ""0.326682"": 1}",0,equal,violated_12_59,ok,,0.1189981670177076,1,1,1,1,1,1,1
inst_000320,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",7,20261236,1.0,none,0.0,1,1,V6,V2,2,V0|V4,1,local_up_fast,6.1166996601969e-05,True,-1.150039603749717,-1.1500396037497174,0.290692450237957,1,"[[0, 0.0], [1, 0.290692450237957]]",1,False,0,4.440892098500626e-16,0.0,False,True,nan,step,2,0.290692450237957,3.079100861214101e-05,1,1,-1,3.037499845959246e-05,1,1,-1,False,3.0333991162478924e-05,1,-1,True,False,-1,True,"{""0.0115004"": 1, ""0.0230008"": 1, ""0.057502"": 1, ""0.115004"": 1, ""0.28751"": 1, ""0.57502"": 2, ""1.15004"": -1}",1,new_larger,violated_1_2,ok,,0.009781999979168177,1,1,1,1,1,-1,-1
inst_000326,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20261242,0.4,flip,0.3,3,1,V5,V3,3,V1|V4|V7,1,local_up_fast,9.150002733804286e-05,True,-1.225316932129229,-1.2253169321292288,0.47937570006128927,1,"[[0, 0.0], [1, 0.47937570006128927]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.47937570006128927,5.024997517466545e-05,1,1,-1,4.808299127034843e-05,1,1,-1,False,5.045899888500571e-05,1,-1,True,False,-1,True,"{""0.0122532"": 1, ""0.0245063"": 1, ""0.0612658"": 1, ""0.122532"": 1, ""0.306329"": 1, ""0.612658"": 2, ""1.22532"": 3}",2,new_larger,violated_9_30,ok,,0.10936812500585802,1,1,1,1,1,-1,-1
inst_000344,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",10,20261260,1.0,none,0.0,4,4,V5,V9,1,V1,1,local_up_fast,0.000167958001838997,True,-0.3117727409181169,-0.31177274091811674,0.38813942922667355,1,"[[0, 0.0], [1, 0.38813942922667355]]",1,False,0,1.6653345369377348e-16,0.0,False,True,nan,step,2,0.38813942922667355,0.0009443330054637045,3,1,1,0.00225370901171118,10,3,1,False,0.0007315830152947456,4,1,True,True,1,True,"{""0.00311773"": 1, ""0.00623545"": 1, ""0.0155886"": 1, ""0.0311773"": 1, ""0.0779432"": 1, ""0.155886"": 1, ""0.311773"": 1}",0,equal,violated_30_59,ok,,0.23443708301056176,1,1,1,1,1,1,1
inst_000356,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",12,20261272,1.0,none,0.0,4,4,V00,V08,4,V02|V04|V05|V09,2,local_up_fast,0.000346417014952749,True,0.49631513043213105,0.4963151304321307,0.7546577971446465,2,"[[0, 0.0], [1, 0.0], [2, 0.7546577971446465]]",2,False,0,3.3306690738754696e-16,0.0,False,True,nan,step,2,0.7546577971446465,0.0008482499979436398,6,1,2,0.0014055839856155217,11,3,2,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009146041993517,2,2,2,2,2,2,2
inst_000432,erdos_renyi,"{""edge_prob"": 0.25}",7,20261348,0.4,none,0.0,2,1,V5,V1,3,V0|V4|V6,1,local_up_fast,7.025001104921103e-05,True,0.72898431499884,0.7289843149988406,0.8149925715575994,1,"[[0, 0.0], [1, 0.8149925715575994]]",1,False,0,6.661338147750939e-16,0.0,False,True,nan,step,2,0.8149925715575994,8.704100036993623e-05,1,1,1,7.383301272056997e-05,2,2,1,False,3.5375007428228855e-05,1,1,True,False,-1,True,"{""0.00728984"": 1, ""0.0145797"": 1, ""0.0364492"": 1, ""0.0728984"": 1, ""0.182246"": 1, ""0.364492"": 1, ""0.728984"": 2}",1,old_larger,violated_6_12,ok,,0.03251383299357258,1,1,1,1,1,1,1
inst_000440,erdos_renyi,"{""edge_prob"": 0.25}",7,20261356,1.0,none,0.0,1,1,V1,V3,2,V4|V6,1,local_up_fast,6.337501690723002e-05,True,-1.4281864105365312,-1.4281864105365314,0.4659012914567826,1,"[[0, 0.0], [1, 0.4659012914567826]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.4659012914567826,3.270799061283469e-05,1,1,-1,2.9041984817013144e-05,1,1,-1,False,3.066600766032934e-05,1,-1,True,False,-1,True,"{""0.0142819"": 1, ""0.0285637"": 1, ""0.0714093"": 1, ""0.142819"": 1, ""0.357047"": 2, ""0.714093"": 2, ""1.42819"": -1}",2,mixed,violated_1_2,ok,,0.009937374998116866,1,1,1,1,1,-1,-1
inst_000474,erdos_renyi,"{""edge_prob"": 0.25}",12,20261390,0.7,flip,0.3,6,5,V07,V05,2,V04|V09,1,local_up_fast,0.00024212501011788845,True,0.8167003899178541,0.8167003899178541,0.09494911704658804,1,"[[0, 0.0], [1, 0.09494911704658804], [2, 0.09494911704658804], [3, 0.09494911704658804], [4, 0.09494911704658804], [5, 0.09494911704658804]]",5,False,1,0.0,0.09494911704658804,False,True,0.0,step,2,0.09494911704658804,0.00011479199747554958,1,1,-1,0.0002062499988824129,1,1,-1,False,0.0039594580011907965,15,-1,True,False,-1,False,,-1,,,ok,,0.011687666003126651,1,1,1,1,-1,-1,-1
inst_000497,erdos_renyi,"{""edge_prob"": 0.35}",7,20261413,0.7,flip,0.15,5,5,V2,V0,0,,1,local_up_fast,0.00013862500782124698,True,-0.835885270973428,-0.4865245425081226,0.8358852709734279,1,"[[0, 0.0], [1, 0.34936072846530514], [2, 0.8358852709734279], [3, 0.8358852709734279], [4, 0.8358852709734279], [5, 0.8358852709734279]]",5,False,1,0.3493607284653054,0.34936072846530514,False,True,1.0000000000000009,ramp,3,0.8358852709734279,0.00032979200477711856,1,1,-1,0.0003197499900124967,1,1,-1,False,0.0031911660043988377,15,-1,True,False,-1,True,"{""0.00835885"": 1, ""0.0167177"": 1, ""0.0417943"": 1, ""0.0835885"": 1, ""0.208971"": 1, ""0.417943"": 3, ""0.835885"": -1}",1,old_larger,violated_44_100,ok,,0.2817899590008892,1,1,1,1,1,2,-1
inst_000499,erdos_renyi,"{""edge_prob"": 0.35}",7,20261415,0.7,omit,0.3,5,5,V1,V5,2,V0|V3,1,local_up_fast,0.00011966598685830832,True,-0.7765956201945005,-0.7765956201945006,1.3536605725896038,1,"[[0, 0.0], [1, 0.7765956201945006]]",1,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.7765956201945006,0.0010684170119930059,4,1,1,0.005182124994462356,24,4,1,False,0.0007017909956630319,5,1,True,False,-1,True,"{""0.00776596"": 1, ""0.0155319"": 1, ""0.0388298"": 1, ""0.0776596"": 1, ""0.194149"": 1, ""0.388298"": 1, ""0.776596"": 2}",1,old_larger,violated_47_100,ok,,0.2719855000032112,1,1,1,1,1,1,1
inst_000501,erdos_renyi,"{""edge_prob"": 0.35}",7,20261417,1.0,flip,0.15,3,3,V0,V2,1,V3,-1,e1_ladder,0.028616165975108743,True,1.3175509526870313,1.317550952687031,0.0,-1,"[[0, 0.0], [1, 0.0], [2, 0.0], [3, 0.0]]",3,False,0,2.220446049250313e-16,0.0,False,True,nan,flat,1,0.0,3.9583013858646154e-05,1,1,-1,3.8291997043415904e-05,1,1,-1,False,0.0003538339806254953,6,-1,True,False,-1,True,"{""0.0131755"": -1, ""0.026351"": -1, ""0.0658775"": -1, ""0.131755"": -1, ""0.329388"": -1, ""0.658775"": -1, ""1.31755"": -1}",0,equal,monotone,ok,,0.20211895799729973,-1,-1,-1,-1,-1,-1,-1
inst_000518,erdos_renyi,"{""edge_prob"": 0.35}",10,20261434,0.4,flip,0.3,6,3,V9,V0,1,V6,1,local_up_fast,0.0001788749941624701,True,-0.055472162289142285,-0.5993927481181889,0.5439205858290465,1,"[[0, 0.0], [1, 0.5439205858290465]]",1,False,1,0.5439205858290466,0.5439205858290465,False,True,1.0000000000000002,step,2,0.5439205858290465,0.0007533329771831632,2,1,1,0.0014642500027548522,6,3,1,False,0.00068374999682419,3,1,True,True,1,False,,-1,,,ok,,0.004323959001339972,1,1,1,1,1,1,1
inst_000523,erdos_renyi,"{""edge_prob"": 0.35}",10,20261439,0.7,omit,0.3,6,3,V2,V3,3,V0|V4|V6,2,local_up_fast,0.0004977499775122851,True,1.0147495927969026,1.0147495927969024,0.35056402440345913,2,"[[0, 0.0], [1, 0.0], [2, 0.35056402440345913], [3, 0.35056402440345913]]",3,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.35056402440345913,0.00014479199307970703,1,1,-1,0.00014012501924298704,1,1,-1,False,0.0007692920044064522,6,-1,True,False,-1,False,,-1,,,ok,,0.0026211250224150717,2,2,2,2,2,-1,-1
inst_000526,erdos_renyi,"{""edge_prob"": 0.35}",10,20261442,1.0,flip,0.3,8,8,V2,V8,4,V1|V4|V6|V7,2,local_up_fast,0.00079158297739923,True,-0.5412968457581977,-0.5412968457581975,1.0399190841975723,2,"[[0, 0.0], [1, 0.0], [2, 0.7811687122719676]]",2,False,2,2.220446049250313e-16,0.7811687122719676,False,True,2.8424666968449374e-16,step,2,0.7811687122719676,0.007044291996862739,7,1,2,0.037099083012435585,50,4,2,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008835541986628,2,2,2,2,2,2,2
inst_000529,erdos_renyi,"{""edge_prob"": 0.35}",12,20261445,0.4,flip,0.15,6,2,V01,V03,2,V06|V07,1,local_up_fast,0.00027312501333653927,True,-1.6268853632914178,-1.6268853632914178,0.0010359517688731668,1,"[[0, 0.0], [1, 0.0010359517688731668], [2, 0.0010359517688731668]]",2,False,0,0.0,0.0,False,True,nan,step,2,0.0010359517688731668,0.0001372499973513186,1,1,-1,0.0001347090001218021,1,1,-1,False,0.00041000000783242285,3,-1,True,False,-1,False,,-1,,,ok,,0.0019598749931901693,-1,-1,-1,-1,-1,-1,-1
inst_000531,erdos_renyi,"{""edge_prob"": 0.35}",12,20261447,0.4,omit,0.3,2,1,V09,V03,2,V04|V05,1,local_up_fast,0.00023837501066736877,True,-2.8436568935542845,-2.843656893554283,0.4469544608462801,1,"[[0, 0.0], [1, 0.4469544608462801]]",1,False,0,1.3322676295501878e-15,0.0,False,True,nan,step,2,0.4469544608462801,6.112499977461994e-05,1,1,-1,5.920801777392626e-05,1,1,-1,False,5.85830130148679e-05,1,-1,True,False,-1,True,"{""0.0284366"": 1, ""0.0568731"": 1, ""0.142183"": 1, ""0.284366"": 2, ""0.710914"": 3, ""1.42183"": -1, ""2.84366"": -1}",2,mixed,violated_2_6,ok,,0.04573895799694583,1,1,1,1,-1,-1,-1
inst_000533,erdos_renyi,"{""edge_prob"": 0.35}",12,20261449,0.7,flip,0.15,4,3,V10,V05,4,V01|V07|V08|V11,1,local_up_fast,0.00017774998559616506,True,-0.9398558322874005,-0.9398558322874009,0.13528271330950614,1,"[[0, 0.0], [1, 0.13528271330950614], [2, 0.13528271330950614], [3, 0.13528271330950614]]",3,False,0,3.3306690738754696e-16,0.0,False,True,nan,step,2,0.13528271330950614,6.670798757113516e-05,1,1,-1,6.329099414870143e-05,1,1,-1,False,0.0007057079928927124,6,-1,True,False,-1,True,"{""0.00939856"": 1, ""0.0187971"": 1, ""0.0469928"": 1, ""0.0939856"": 1, ""0.234964"": 1, ""0.469928"": 2, ""0.939856"": -1}",2,new_larger,violated_39_128,ok,,0.9007095000124536,1,1,1,1,-1,-1,-1
inst_000544,erdos_renyi,"{""edge_prob"": 0.5}",6,20261460,0.7,none,0.0,5,5,V0,V2,2,V1|V3,1,local_up_fast,0.00012887499178759754,True,-0.9656764795302791,-0.9656764795302794,0.9656764795302797,1,"[[0, 0.0], [1, 0.9656764795302797]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.9656764795302797,0.0010101250081788749,3,1,1,0.0037707079900428653,18,4,1,False,0.0007110000005923212,5,1,True,False,-1,True,"{""0.00965676"": 1, ""0.0193135"": 1, ""0.0482838"": 1, ""0.0965676"": 1, ""0.241419"": 1, ""0.482838"": 1, ""0.965676"": -1}",1,old_larger,violated_45_106,ok,,0.34130233302130364,1,1,1,1,1,1,1
inst_000550,erdos_renyi,"{""edge_prob"": 0.5}",6,20261466,1.0,flip,0.3,2,2,V3,V5,2,V1|V2,1,local_up_fast,7.120799273252487e-05,True,-0.08939424464330628,-0.9186983206482399,0.8293040760049338,1,"[[0, 0.0], [1, 0.8293040760049338]]",1,False,1,0.8293040760049336,0.8293040760049338,False,True,0.9999999999999998,step,2,0.8293040760049338,0.00013412500265985727,2,1,1,0.00012083401088602841,3,2,1,False,8.187501225620508e-05,2,1,True,False,-1,True,"{""0.000893942"": 1, ""0.00178788"": 1, ""0.00446971"": 1, ""0.00893942"": 1, ""0.0223486"": 1, ""0.0446971"": 1, ""0.0893942"": 1}",0,equal,violated_6_12,ok,,0.02538354098214768,1,1,1,1,1,1,1
inst_000556,erdos_renyi,"{""edge_prob"": 0.5}",7,20261472,0.7,none,0.0,3,3,V3,V1,2,V2|V5,1,local_up_fast,0.00013499998021870852,True,-1.1437439887714396,-1.1437439887714396,0.19417010423699788,1,"[[0, 0.0], [1, 0.16272233684771154], [2, 0.16272233684771154], [3, 0.19417010423699788]]",3,False,0,0.0,0.0,False,True,nan,ramp,3,0.19417010423699788,0.00012816698290407658,1,1,-1,0.00012591699487529695,1,1,-1,False,0.0006263750256039202,6,-1,True,True,1,True,"{""0.0114374"": 1, ""0.0228749"": 1, ""0.0571872"": 1, ""0.114374"": 1, ""0.285936"": 1, ""0.571872"": 2, ""1.14374"": -1}",2,new_larger,violated_12_30,ok,,0.11642662499798462,1,1,1,1,-1,-1,-1
inst_000558,erdos_renyi,"{""edge_prob"": 0.5}",7,20261474,0.7,flip,0.3,6,6,V2,V3,1,V4,2,local_up_fast,0.000292833021376282,True,-0.8767456714498187,-1.2085725447808962,0.3318268733310772,2,"[[0, 0.0], [1, 0.0], [2, 0.3318268733310772], [3, 0.3318268733310772], [4, 0.3318268733310772], [5, 0.3318268733310772], [6, 0.3318268733310772]]",6,False,2,0.3318268733310774,0.3318268733310772,False,True,1.0000000000000007,step,2,0.3318268733310772,0.0005484590074047446,1,1,-1,0.0006183749937918037,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009537458012346,2,2,2,2,2,-1,-1
inst_000565,erdos_renyi,"{""edge_prob"": 0.5}",8,20261481,0.4,flip,0.15,2,2,V4,V1,1,V2,1,local_up_fast,0.00012437498662620783,True,0.05746859265283425,0.05746859265283412,0.27453186507729654,1,"[[0, 0.0], [1, 0.27453186507729654]]",1,False,0,1.3183898417423734e-16,0.0,False,True,nan,step,2,0.27453186507729654,0.00026133400388062,2,1,1,0.00025166699197143316,3,2,1,False,0.00013087497791275382,2,1,True,False,-1,True,"{""0.000574686"": 1, ""0.00114937"": 1, ""0.00287343"": 1, ""0.00574686"": 1, ""0.0143671"": 1, ""0.0287343"": 1, ""0.0574686"": 1}",0,equal,violated_2_6,ok,,0.030132665997371078,1,1,1,1,1,1,1
inst_000581,erdos_renyi,"{""edge_prob"": 0.5}",10,20261497,0.7,flip,0.15,1,1,V0,V1,2,V4|V7,1,local_up_fast,0.0001093749888241291,True,0.4463291728575223,0.4463291728575223,0.6488871370980556,1,"[[0, 0.0], [1, 0.6488871370980556]]",1,False,0,0.0,0.0,False,True,nan,step,2,0.6488871370980556,9.754198254086077e-05,1,1,1,9.095898712985218e-05,2,2,1,False,4.266700125299394e-05,1,1,True,False,-1,True,"{""0.00446329"": 1, ""0.00892658"": 1, ""0.0223165"": 1, ""0.0446329"": 1, ""0.111582"": 1, ""0.223165"": 1, ""0.446329"": 2}",1,old_larger,violated_1_2,ok,,0.020488500013016164,1,1,1,1,1,1,1
inst_000585,erdos_renyi,"{""edge_prob"": 0.5}",10,20261501,1.0,flip,0.15,6,6,V5,V9,2,V0|V8,2,local_up_fast,0.0004876669845543802,True,0.6110556496875326,0.6110556496875323,0.1441591113859334,2,"[[0, 0.0], [1, 0.0], [2, 0.1441591113859334], [3, 0.1441591113859334], [4, 0.1441591113859334], [5, 0.1441591113859334], [6, 0.1441591113859334]]",6,False,1,2.220446049250313e-16,0.0,False,True,nan,step,2,0.1441591113859334,0.00035650000791065395,1,1,-1,0.00035179199767298996,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.009548083995469,2,2,2,2,-1,-1,-1
inst_000592,erdos_renyi,"{""edge_prob"": 0.5}",12,20261508,0.7,none,0.0,2,1,V07,V05,2,V09|V11,1,local_up_fast,0.00022291700588539243,True,-1.1553894872961146,-1.1553894872961148,1.4171255366330655,1,"[[0, 0.0], [1, 1.4171255366330655]]",1,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,1.4171255366330655,0.00016812499961815774,1,1,1,0.00016287501784972847,2,2,1,False,7.870799163356423e-05,1,1,True,False,-1,True,"{""0.0115539"": 1, ""0.0231078"": 1, ""0.0577695"": 1, ""0.115539"": 1, ""0.288847"": 1, ""0.577695"": 3, ""1.15539"": -1}",2,old_larger,violated_1_6,ok,,0.0687594160262961,1,1,1,1,1,1,1
inst_000684,scale_free,"{""m_attach"": 2}",8,20261600,0.4,none,0.0,2,1,V4,V0,3,V2|V5|V6,1,local_up_fast,9.370900806970894e-05,True,0.8918628252541928,0.8918628252541927,0.18391766491593498,1,"[[0, 0.0], [1, 0.18391766491593498]]",1,False,0,1.1102230246251565e-16,0.0,False,True,nan,step,2,0.18391766491593498,4.754099063575268e-05,1,1,-1,4.3666979763656855e-05,1,1,-1,False,4.6833010856062174e-05,1,-1,True,False,-1,True,"{""0.00891863"": 1, ""0.0178373"": 1, ""0.0445931"": 1, ""0.0891863"": 1, ""0.222966"": 1, ""0.445931"": 3, ""0.891863"": -1}",2,new_larger,violated_2_6,ok,,0.030625208019046113,1,1,1,1,-1,-1,-1
inst_000709,scale_free,"{""m_attach"": 2}",12,20261625,0.4,flip,0.15,3,2,V04,V02,2,V00|V01,1,local_up_fast,0.00017620797734707594,True,0.3875266458529863,0.3875266458529861,0.2621145366697853,1,"[[0, 0.0], [1, 0.2621145366697853], [2, 0.2621145366697853]]",2,False,0,2.220446049250313e-16,0.0,False,True,nan,step,2,0.2621145366697853,0.0001795839925762266,1,1,-1,0.0001749170187395066,1,1,-1,False,0.00036800000816583633,3,-1,True,False,-1,True,"{""0.00387527"": 1, ""0.00775053"": 1, ""0.0193763"": 1, ""0.0387527"": 1, ""0.0968817"": 1, ""0.193763"": 1, ""0.387527"": 2}",1,new_larger,violated_5_12,ok,,0.07028049998916686,1,1,1,1,1,1,-1
inst_000721,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",6,20261637,0.4,flip,0.15,2,1,V2,V0,2,V4|V5,1,local_up_fast,5.933301872573793e-05,True,0.7386007493564574,0.7386007493564574,0.10975245621562235,1,"[[0, 0.0], [1, 0.10975245621562235]]",1,False,0,0.0,0.0,False,True,nan,step,2,0.10975245621562235,3.012499655596912e-05,1,1,-1,2.791601582430303e-05,1,1,-1,False,3.0333001632243395e-05,1,-1,True,True,1,True,"{""0.00738601"": 1, ""0.014772"": 1, ""0.03693"": 1, ""0.0738601"": 1, ""0.18465"": 1, ""0.3693"": 1, ""0.738601"": 2}",3,new_larger,violated_7_12,ok,,0.021547624986851588,1,1,1,1,-1,-1,-1
inst_000743,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",7,20261659,1.0,omit,0.3,3,2,V1,V5,2,V3|V4,1,local_up_fast,8.6499989265576e-05,True,-1.0714824492296473,-1.0714824492296473,1.4954694128349137,1,"[[0, 0.0], [1, 1.4954694128349137]]",1,False,0,0.0,0.0,False,True,nan,step,2,1.4954694128349137,0.00014399999054148793,2,1,1,0.00013929099077358842,3,2,1,False,9.154199506156147e-05,2,1,True,False,-1,True,"{""0.0107148"": 1, ""0.0214296"": 1, ""0.0535741"": 1, ""0.107148"": 1, ""0.267871"": 1, ""0.535741"": 2, ""1.07148"": 3}",2,old_larger,violated_9_30,ok,,0.07106370900874026,1,1,1,1,1,1,1
inst_000746,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20261662,0.4,flip,0.3,6,3,V3,V1,2,V5|V7,2,local_up_fast,0.0002483749995008111,True,-0.8826874094939665,-0.8826874094939668,0.14863985432327897,2,"[[0, 0.0], [1, 0.0], [2, 0.14863985432327897], [3, 0.14863985432327897]]",3,False,1,3.3306690738754696e-16,0.0,False,True,nan,step,2,0.14863985432327897,6.224997923709452e-05,1,1,-1,5.9416983276605606e-05,1,1,-1,False,nan,0,-1,False,False,-1,False,,-1,,,capped_timeout,hard wall-cap of 8s hit,8.008835000015097,2,2,2,2,-1,-1,-1
inst_000751,block,"{""n_blocks"": 2, ""p_between"": 0.15, ""p_within"": 0.6}",8,20261667,0.7,omit,0.3,7,3,V2,V1,3,V5|V6|V7,1,local_up_fast,0.0002501250128261745,True,-1.2702165890891872,-1.2702165890891872,1.9013804172379574,1,"[[0, 0.0], [1, 0.6311638281487706], [2, 1.9013804172379574]]",2,False,0,0.0,0.0,False,True,nan,ramp,3,1.9013804172379574,0.0022229590103961527,6,2,2,0.0023674159892834723,7,3,2,False,0.0015655840106774122,5,2,True,False,-1,False,,-1,,,ok,,0.00937312500900589,1,1,1,1,1,2,2
