n,edge_prob,seed,attempt,effective_seed,x,y,z_size,k_undirected,k_g0,largest_component,space_build_s,space_bfs_query_enum_s,space_bfs_query_crit_s,space_censored,space_error,space_total_crit_s,space_total_enum_s,search_frozen_s,search_frozen_censored,search_frozen_error,search_fast_s,search_fast_censored,search_fast_error,hybrid_total_s,hybrid_censored,hybrid_error,hybrid_method,radius_agree,speedup_space_vs_search,speedup_space_vs_search_lb,speedup_search_vs_hybrid,speedup_search_vs_hybrid_lb,speedup_e2e,speedup_e2e_lb,speedup_space_vs_search_enum,speedup_search_vs_hybrid_enum,speedup_e2e_enum,gate_exhausted,gate_error
16,0.5,7,0,7,V00,V02,5,8,8,6,2.978652707999572,0.08390445800068846,0.02416520899896568,False,False,3.002817916998538,3.0625571660002606,0.33853062500020314,False,False,0.022223666001082165,False,False,0.5215014589994098,False,False,e1_ladder,True,135.11802764009852,,0.04261477243749632,,5.758024000086136,,9.04661776463628,0.64914607458574,5.872576410191264,False,
16,0.7,0,0,0,V00,V01,5,3,3,3,0.0070805409995955415,0.003479958999378141,0.0018422500015731202,False,False,0.008922791001168662,0.010560499998973683,0.00665599999956612,False,False,0.0014450409998971736,False,False,0.001541208999697119,False,False,local_up_fast,True,6.174766668768284,,0.9376022331696451,,5.789475017938634,,1.5866135816800004,4.318687472545364,6.852088198971749,False,
16,0.7,1,0,1,V00,V03,9,1,1,2,0.0005810000002384186,0.0005269160010357155,0.0003309580006316537,False,False,0.0009119580008700723,0.001107916001274134,0.0010431249993416714,False,False,0.00031491600020672195,False,False,0.00030504099959216546,False,False,local_up_fast,True,2.895876996632216,,1.0323726994986222,,2.9896243524291632,,1.0621124045280796,3.4196222826974454,3.6320232452535843,False,
16,0.7,2,0,2,V00,V01,6,14,14,7,,,,True,False,,,0.0024998749995575054,False,False,0.001260417000594316,False,False,0.0013246670005173655,False,False,local_up_fast,True,,95208.7307092938,0.9514972442901077,,,90590.844902252,,1.887172397727993,,False,
16,0.7,3,0,3,V00,V03,8,4,4,4,0.026419959000122617,0.008641374999569962,0.002711541999815381,False,False,0.029131500999937998,0.03506133399969258,0.02731679199860082,False,False,0.003512458000841434,False,False,0.47713287599981413,False,False,e1_ladder,True,8.293764934117174,,0.007361592917866348,,0.061055321201445245,,1.2835084735238471,0.05725195930244694,0.07348337489053308,False,
16,0.7,4,0,4,V00,V02,3,3,3,3,0.007481499998903018,0.0007949580012791557,0.0007870419995015254,False,False,0.008268541998404544,0.008276458000182174,0.001549999999042484,False,False,0.0006900000007590279,False,False,0.0007278749999386491,False,False,local_up_fast,True,11.983394187404077,,0.9479649676348086,,11.359837883017661,,5.339650325996758,2.129486517840467,11.37071337919255,False,
16,0.7,5,0,5,V00,V05,8,3,3,3,0.007568667000668938,0.0051262500001030276,0.0030150410002534045,False,False,0.010583708000922343,0.012694917000771966,0.0115561250004248,False,False,0.0025585839994164417,False,False,0.002500750000763219,False,False,local_up_fast,True,4.136548967450848,,1.0231266614557921,,4.23221353501639,,1.0985444515618605,4.62106367965527,5.076443865599331,False,
16,0.7,6,0,6,V00,V01,7,3,3,4,0.005087125000500237,0.002013541999986046,0.0013978329989186022,False,False,0.006484957999418839,0.007100667000486283,0.006181291999382665,False,False,0.001611250001587905,False,False,0.0016776669999671867,False,False,local_up_fast,True,4.0247993750366735,,0.960411095658089,,3.8654619775829633,,1.148735086644578,3.684457046305116,4.232465084325533,False,
16,0.7,7,0,7,V00,V02,6,5,5,4,0.08866329199918255,0.013600166001197067,0.0060296249994280515,False,False,0.0946929169986106,0.10226345800037961,0.04800033400169923,False,False,0.005939749999015476,False,False,0.8180019579995133,False,False,e1_ladder,True,15.942239490602487,,0.00726129068632255,,0.1157612351322354,,2.130473883718381,0.058679974457625676,0.12501615307923317,False,
16,0.85,0,0,0,V00,V01,5,13,13,6,,,,True,False,,,0.3628177919999871,False,False,0.06774504100030754,False,False,0.8116409169997496,False,False,e1_ladder,True,,1771.4111754461012,0.08346676415813133,,,147.8539588080379,,0.4470176212174614,,False,
16,0.85,1,0,1,V00,V03,9,5,5,3,0.15522316599890473,0.06551299999955518,0.011580625001442968,False,False,0.1668037910003477,0.2207361659984599,0.11866529100007028,False,False,0.010301499998604413,False,False,0.7212207910015422,False,False,e1_ladder,True,16.192184732606446,,0.014283420732088109,,0.23127978710751146,,1.8601577945679935,0.16453392980432885,0.3060590719964254,False,
16,0.85,2,0,2,V00,V01,6,8,8,4,10.729356207999444,0.07625720800024283,0.014031707998583443,False,False,10.743387915998028,10.805613415999687,0.004301500001020031,False,False,0.001990000000660075,False,False,0.0016715000001568114,False,False,local_up_fast,True,5398.687393183161,,1.190547412786948,,6427.393308399724,,2512.057052990192,2.5734370329742666,6464.62064910916,False,
16,0.85,3,0,3,V00,V03,8,7,7,4,1.8968212919990037,0.2280299579997518,0.043399165999289835,False,False,1.9402204579982936,2.1248512499987555,0.6041764580004383,False,False,0.0369886669996049,False,False,0.8452668749996519,False,False,e1_ladder,True,52.45445741580842,,0.04375974984187111,,2.295393934606857,,3.516938175696369,0.7147759788891374,2.513822927225949,False,
16,0.85,4,0,4,V00,V02,3,4,4,3,0.03968974999952479,0.0021366660002968274,0.0015922920010780217,False,False,0.041282042000602814,0.04182641599982162,0.0023247919998539146,False,False,0.0009589999990566866,False,False,0.0010012080001615686,False,False,local_up_fast,True,43.046967717632526,,0.9578429246489534,,41.23223345592622,,17.99146590424,2.321987039135479,41.77595064469315,False,
16,0.85,5,0,5,V00,V05,9,5,5,4,0.11884699999973236,0.0014232909998099785,0.0018207499997515697,False,False,0.12066774999948393,0.12027029099954234,0.003319792000183952,False,False,0.0010779590011225082,False,False,0.001142749999416992,False,False,local_up_fast,True,111.94094568887064,,0.9433025610785045,,105.59418075786145,,36.22826098529006,2.905090353863612,105.24637152561961,False,
16,0.85,6,0,6,V00,V01,10,4,4,4,0.02827274999981455,0.012234292000357527,0.0024463749996357365,False,False,0.030719124999450287,0.04050704200017208,0.023386750001009204,False,False,0.002937833000032697,False,False,0.6711783749997267,False,False,e1_ladder,True,10.456389113713541,,0.004377127019376769,,0.045768943314752654,,1.7320509262049701,0.034844313929242324,0.06035212621412091,False,
16,0.85,7,0,7,V00,V02,6,5,5,4,0.09946999999920081,0.016809999999168213,0.006797375001042383,False,False,0.10626737500024319,0.11627999999836902,0.05347470799824805,False,False,0.006677332999970531,False,False,0.8593100829984905,False,False,e1_ladder,True,15.914643616053322,,0.007770574478389148,,0.12366592351556273,,2.174485927107421,0.06222981558839917,0.13531785824346398,False,
18,0.3,0,0,0,V02,V00,1,2,2,2,0.0011870000016642734,0.00023175000023911707,0.0003103750004811445,False,False,0.001497375002145418,0.0014187500019033905,0.0006518749996757833,False,False,0.00038999999924271833,False,False,0.0003447090002737241,False,False,local_up_fast,True,3.8394230898793404,,1.1313890816109526,,4.343881363574473,,2.176414193839341,1.8910878426677198,4.115790422579043,False,
18,0.3,1,0,1,V00,V02,5,1,1,2,0.00032095799906528555,0.00020095900072192308,0.000216500000533415,False,False,0.0005374579995987006,0.0005219169997872086,0.0004947080014972016,False,False,0.00021870900127396453,False,False,0.0002341250001336448,False,False,local_up_fast,True,2.4574114301105374,,0.9341548367287543,,2.295602773270284,,1.0550001176606416,2.1130080137311653,2.2292237031042585,False,
18,0.3,2,0,2,V00,V01,5,7,7,6,0.8847425420008221,0.008901291999791283,0.002816707999954815,False,False,0.887559250000777,0.8936438340006134,0.0013865840010112152,False,False,0.0006245420008781366,False,False,0.0006257910008571343,False,False,local_up_fast,True,1421.1362066167292,,0.9980041260144569,,1418.2997978320293,,644.4931092158082,2.215730170475505,1428.022826753031,False,
18,0.3,3,0,3,V00,V04,2,1,1,2,0.00030520899963448755,0.00023349999901256524,0.0002905830006056931,False,False,0.0005957920002401806,0.0005387089986470528,0.0005585420003626496,False,False,0.0003275839990237728,False,False,0.0003022920009243535,False,False,local_up_fast,True,1.8187457324401977,,1.083667440825695,,1.9709155333861232,,0.9644914765537423,1.8476903082275766,1.7820815535964547,False,
18,0.3,4,0,4,V00,V03,5,6,6,6,0.16128937500070606,0.009067791001143632,0.0032119999996211845,False,False,0.16450137500032724,0.1703571660018497,0.07464079199962725,False,False,0.006846875001428998,False,False,0.13515991699932783,False,False,e1_ladder,True,24.02575992200741,,0.0506575851290516,,1.2170869785392464,,2.282360106826043,0.5522405877180174,1.2604118867777707,False,
18,0.3,5,0,5,V00,V05,2,4,4,4,0.014591957999073202,0.0026621249999152496,0.0027225829999224516,False,False,0.017314540998995653,0.01725408299898845,0.009201082999425125,False,False,0.0016502080015925458,False,False,0.1941400000014255,False,False,e1_ladder,True,10.49233853083134,,0.008500092724736936,,0.08918585041139651,,1.875223057988551,0.047394060983607524,0.08887443596817637,False,
18,0.3,6,0,6,V00,V05,5,5,5,4,0.053647833001377876,0.007496374999391264,0.0033214580016647233,False,False,0.0569692910030426,0.06114420800076914,0.023054834000504343,False,False,0.003260542000134592,False,False,0.18871579100232339,False,False,e1_ladder,True,17.472337728111142,,0.01727752607673647,,0.3018787707189867,,2.6521209391241576,0.12216695740220543,0.324001545795478,False,
18,0.3,7,0,7,V00,V02,2,2,2,3,0.0009579580000718124,0.00029399999948509503,0.0003966670010413509,False,False,0.0013546250011131633,0.0012519579995569075,0.0013914999999542488,False,False,0.00046495899914589245,False,False,0.0004510829985520104,False,False,local_up_fast,True,2.913428933737265,,1.030761524239274,,3.003050448501826,,0.8997182893266767,3.084798151162878,2.7754493154823594,False,
18,0.5,0,0,0,V00,V01,4,1,1,2,0.00047812500088184606,0.0003232500002923189,0.0004836249991058139,False,False,0.00096174999998766,0.0008013750011741649,0.0008163750007952331,False,False,0.00038808399949630257,False,False,0.000402000001486158,False,False,local_up_fast,True,2.478200598931992,,0.965383079755201,,2.39241292644815,,0.9816260914329118,2.0307835765601188,1.993470144804859,False,
18,0.5,1,0,1,V00,V02,7,1,1,2,0.0005065829991508508,0.0004193340009805979,0.0005434579998109257,False,False,0.0010500409989617765,0.0009259170001314487,0.0009002500009955838,False,False,0.00046391599971684627,False,False,0.00044924999929207843,False,False,local_up_fast,True,2.2634291544216514,,1.0326455213085772,,2.3373199791127783,,1.0285109681838154,2.0038953865646847,2.061028384174725,False,
18,0.5,2,0,2,V00,V01,6,5,5,5,0.07793845800006238,0.01318804200127488,0.005290416000207188,False,False,0.08322887400026957,0.09112650000133726,0.03741470799832314,False,False,0.004879792000792804,False,False,0.5445712079999794,False,False,e1_ladder,True,17.05582409798361,,0.00896079691527318,,0.1528337759646535,,2.435579612312393,0.0687048956108685,0.16733624301588254,False,
18,0.5,3,0,3,V00,V04,8,2,2,3,0.0016190000005735783,0.0014730000002600718,0.00028229100098542403,False,False,0.0019012910015590023,0.00309200000083365,0.003170250000039232,False,False,0.0005060830008005723,False,False,0.0005776250000053551,False,False,local_up_fast,True,3.756875845565552,,0.8761445588329461,,3.291566330303182,,0.9753174042411124,5.488422419406779,5.352953907474546,False,
18,0.5,4,0,4,V00,V02,1,8,8,6,3.2193023750005523,0.0011507090002851328,0.002409084001556039,False,False,3.2217114590021083,3.2204530840008374,0.0015152910000324482,False,False,0.0009539580005366588,False,False,0.000992499999483698,False,False,local_up_fast,True,3377.204716758706,,0.9611667516704394,,3246.0568873330517,,2125.303379965878,1.526741562539756,3244.789003200129,False,
18,0.5,5,0,5,V00,V05,8,4,4,5,0.02101395799945749,0.004813749999811989,0.0022664579992124345,False,False,0.023280415998669923,0.025827707999269478,0.0193301250001241,False,False,0.003093583000008948,False,False,0.564455583000381,False,False,e1_ladder,True,7.525389168030269,,0.005480649130202438,,0.04124401759819994,,1.336137660729233,0.03424560865776936,0.04575684744224072,False,
18,0.5,6,0,6,V00,V05,5,2,2,2,0.0019040419992961688,0.0012019160003546858,0.0009932499997375999,False,False,0.0028972919990337687,0.0031059579996508546,0.002652125000167871,False,False,0.0007729999997536652,False,False,0.0008570419995521661,False,False,local_up_fast,True,3.7481138421178004,,0.9019394617271782,,3.3805717812519145,,1.1711205163611285,3.0945099558174483,3.6240440973415824,False,
18,0.5,7,0,7,V00,V02,7,6,6,6,0.2786789999991015,0.0014477920012723189,0.0018011669999395963,False,False,0.2804801669990411,0.2801267920003738,0.002314708999620052,False,False,0.0008275830005004536,False,False,0.0008977079996839166,False,False,local_up_fast,True,338.91484821393135,,0.9218843998180322,,312.44031143511955,,121.0203062442645,2.578465381209772,312.04667007424086,False,
18,0.7,0,0,0,V00,V01,4,2,2,3,0.002190166998843779,0.0010564579988567857,0.0011235410001972923,False,False,0.003313707999041071,0.0032466249977005646,0.0024209170005633496,False,False,0.0009107919995585689,False,False,0.0009885830004350282,False,False,local_up_fast,True,3.6382708682631346,,0.9213106023042807,,3.351977524985627,,1.3410724105556167,2.4488758146741545,3.284119791936418,False,
18,0.7,1,0,1,V00,V02,10,4,4,3,0.045051999999486725,0.031826207999984035,0.011710417000358575,False,False,0.0567624169998453,0.07687820799947076,0.04171404099906795,False,False,0.005907165999815334,False,False,1.1350216249993537,False,False,e1_ladder,True,9.609077686596208,,0.005204452381969989,,0.050009987254540304,,1.8429815514921826,0.03675175880379521,0.06773281346028498,False,
18,0.7,2,0,2,V00,V01,6,15,15,6,,,,True,False,,,,True,False,2.9726924169990525,False,False,3.435645208999631,False,False,e1_ladder,True,,40.36904763666871,0.8652501164008789,,,34.92932316662023,,,,False,
18,0.7,3,0,3,V00,V04,10,3,3,4,0.007949415999974008,0.005084915999759687,0.0025064159999601543,False,False,0.010455831999934162,0.013034331999733695,0.00903262499923585,False,False,0.0019539170007192297,False,False,0.001994041998841567,False,False,local_up_fast,True,5.351216042485637,,0.9798775561669976,,5.243536498232459,,1.4430281342175044,4.529806796689001,6.5366386501918985,False,
18,0.7,4,0,4,V01,V02,4,8,8,5,5.771110042000146,0.21918620799988275,0.1067300830000022,False,False,5.877840125000148,5.9902962500000285,0.6013736669992795,False,False,0.03776183400077571,False,False,1.4019122079989756,False,False,e1_ladder,True,155.65557872214058,,0.026935947761433075,,4.192730537235212,,9.961021871626457,0.4289667095899338,4.272946776424965,False,
18,0.7,5,0,5,V00,V05,12,3,3,4,0.007642374999704771,0.004057791999002802,0.0012909999986732146,False,False,0.008933374998377985,0.011700166998707573,0.01054308399943693,False,False,0.0019073750008828938,False,False,0.0019118330001219874,False,False,local_up_fast,True,4.683596562942718,,0.9976682067739132,,4.672675384203525,,1.109748058474393,5.5146469376583696,6.119868732238133,False,
18,0.7,6,0,6,V00,V05,8,2,2,2,0.0026980410002579447,0.0020752500004164176,0.0014982920001784805,False,False,0.004196333000436425,0.004773291000674362,0.0039985410003282595,False,False,0.0010835000011866214,False,False,0.0011891250014741672,False,False,local_up_fast,True,3.872942312727927,,0.9111741825656666,,3.528925045923851,,1.1937581733643596,3.362590976870588,4.014120462320511,False,
18,0.7,7,0,7,V00,V02,7,9,9,5,22.340959333001592,0.6793429169993033,0.13782549999996263,False,False,22.478784833001555,23.020302250000896,3.1358762920008303,False,False,0.11883354199926544,False,False,2.105237167001178,False,False,e1_ladder,True,189.16195254989964,,0.056446629321359944,,10.677554617288864,,7.340947188740314,1.4895596283186252,10.93477856596668,False,
18,0.85,0,0,0,V00,V01,4,10,10,5,,,,True,False,,,0.28450079200047185,False,False,0.049174708999998984,False,False,1.114058876000854,False,False,e1_ladder,True,,2440.4145592605637,0.04414013483427539,,,107.72022769729003,,0.2553732106347436,,False,
18,0.85,1,0,1,V00,V02,11,15,15,5,,,,True,False,,,,True,False,11.078087666999636,False,False,6.164186083000459,False,False,e1_ladder,True,,10.832771610978105,1.797169572403191,,,19.468327524042948,,,,False,
18,0.85,2,0,2,V00,V01,6,14,14,6,,,,True,False,,,,True,False,1.5780056660005357,False,False,4.306663416000447,False,False,e1_ladder,True,,76.04788328368318,0.36641026093142265,,,27.864724757256727,,,,False,
18,0.85,3,0,3,V00,V04,14,5,5,4,0.17634108399943216,0.10099945799993293,0.008868250000887201,False,False,0.18520933400031936,0.2773405419993651,0.12914041699877998,False,False,0.009497834000285366,False,False,1.9081628330022795,False,False,e1_ladder,True,19.500165405581388,,0.004977475630495115,,0.09706159809690523,,2.147589023210179,0.0676778809257028,0.14534427419016488,False,
18,0.85,4,0,4,V01,V02,6,9,9,5,24.92975370899876,0.6242606670002715,0.1611361659997783,False,False,25.09088987499854,25.55401437599903,1.4718392499999027,False,False,0.06555024999943271,False,False,2.62571275099981,False,False,e1_ladder,True,382.7733666189783,,0.02496474527705771,,9.555839596484617,,17.361960129817657,0.560548464198706,9.732220086248452,False,
18,0.85,5,0,5,V00,V05,12,4,4,3,0.05382391599960101,0.04144158300005074,0.008640459000162082,False,False,0.062464374999763095,0.09526549899965175,0.06814233399927616,False,False,0.006990333000430837,False,False,1.492223458000808,False,False,e1_ladder,True,8.935822513163995,,0.004684508183376281,,0.04185993368811474,,1.3980369237229782,0.045664966352002796,0.0638413090806673,False,
18,0.85,6,0,6,V00,V05,11,9,9,5,37.77338400000008,2.199359207999805,0.213788958000805,False,False,37.98717295800088,39.97274320799988,5.120872207999128,False,False,0.17243587499979185,False,False,2.9314525419995334,False,False,e1_ladder,True,220.29738856863017,,0.0588226732410868,,12.958481303637264,,7.805846657442441,1.7468719464604392,13.63581454425819,False,
18,0.85,7,0,7,V00,V02,6,20,20,7,,,,True,False,,,14.563313500000731,False,False,1.420563542000309,False,False,2.0422015829990414,False,False,e1_ladder,True,,84.47638882525465,0.6956039765252576,,,58.762111989340966,,7.131183141389019,,False,
20,0.3,0,0,0,V00,V01,8,4,4,4,0.015900583999609808,0.004721457999039558,0.0021983749993523816,False,False,0.01809895899896219,0.020622041998649365,0.013769791999948211,False,False,0.0020994589995098067,False,False,0.21377337500052818,False,False,e1_ladder,True,8.62077278155374,,0.009820956419407325,,0.08466423378925216,,1.4976291579950465,0.06441303553313966,0.09646684016940095,False,
20,0.3,1,0,1,V01,V00,3,3,3,3,0.005563792001339607,0.0015478340010304237,0.0020326659996499075,False,False,0.007596458000989514,0.007111626002370031,0.006531666000228142,False,False,0.001745166999171488,False,False,0.0018020829993474763,False,False,local_up_fast,True,4.352854485900723,,0.9684165489621748,,4.215376319370499,,1.0887920481729518,3.6245089724464523,3.946336547731214,False,
20,0.3,2,0,2,V00,V01,8,5,5,6,0.058202125001116656,0.004818833000172162,0.0028602499987755436,False,False,0.0610623749998922,0.06302095800128882,0.015405541998916306,False,False,0.002211958999396302,False,False,0.2708024169987766,False,False,e1_ladder,True,27.60556367299648,,0.008168165646048478,,0.22548681683357374,,4.090797844420014,0.05688849519753696,0.23271933352638255,False,
20,0.3,3,1,10003,V00,V01,1,4,4,5,0.013711416999285575,0.0012201660010759952,0.0014515000002575107,False,False,0.015162916999543086,0.01493158300036157,0.010919832999206847,False,False,0.002568957999756094,False,False,0.2822691669989581,False,False,e1_ladder,True,5.902360801921521,,0.009101093212088504,,0.05371793582966521,,1.3673819921464105,0.03868588664962884,0.05289838475491971,False,
20,0.3,4,0,4,V00,V01,1,1,1,2,0.00032204200033447705,9.074999979929999e-05,0.00013216600018495228,False,False,0.00045420800051942933,0.00041279200013377704,0.00042670800030464306,False,False,0.0001992920006159693,False,False,0.0001940000001923181,False,False,local_up_fast,True,2.279108038032479,,1.0272783526721911,,2.341278350871954,,0.9673875339554664,2.199525772585744,2.127793813013215,False,
20,0.3,5,0,5,V00,V08,7,6,6,5,0.22846016599942232,0.029407333000563085,0.008532458001354826,False,False,0.23699262400077714,0.2578674989999854,0.12779991699972015,False,False,0.011354624999512453,False,False,0.5020693330006907,False,False,e1_ladder,True,20.87190233151277,,0.022615651371594193,,0.47203166659145684,,2.0177438691180845,0.2545463516680162,0.5136093404845157,False,
20,0.3,6,0,6,V00,V12,7,3,3,3,0.005433166999864625,0.0029374170007940847,0.0015693749992351513,False,False,0.007002541999099776,0.00837058400065871,0.007399833000818035,False,False,0.0015302909996535163,False,False,0.0015360830002464354,False,False,local_up_fast,True,4.575954508446609,,0.9962293700327457,,4.558700277248268,,1.1311855280698038,4.817339297180473,5.44930449677251,False,
20,0.3,7,0,7,V00,V02,7,5,5,4,0.08177079199958825,0.020399874998474843,0.008237292000558227,False,False,0.09000808400014648,0.1021706669980631,0.06130270900030155,False,False,0.00653608299944608,False,False,0.42730104200200003,False,False,e1_ladder,True,13.770951808258017,,0.01529620187403027,,0.21064325885665683,,1.6666582711305715,0.14346491811273096,0.2391069923896532,False,
20,0.5,0,0,0,V00,V01,10,4,4,4,0.027708374998837826,0.011994290998700308,0.002196915998865734,False,False,0.02990529099770356,0.039702665997538134,0.02988891699897067,False,False,0.0034612080016813707,False,False,0.5712346250002156,False,False,e1_ladder,True,8.640131128547113,,0.006059170523285531,,0.05235202785141442,,1.3283407357618688,0.05232336362481422,0.06950325533492153,False,
20,0.5,1,0,1,V00,V06,12,7,7,6,1.7306861249999201,0.33865850000074715,0.0616415419990517,False,False,1.7923276669989718,2.0693446250006673,0.8787242500002321,False,False,0.06398795900167897,False,False,1.2558001249981317,False,False,e1_ladder,True,28.01038968834657,,0.05095393584371093,,1.4272395991373534,,2.354941979807796,0.6997325708990031,1.6478296058488973,False,
20,0.5,2,0,2,V00,V01,6,8,8,6,5.9482762920015375,0.0006359999988490017,0.002860874999896623,False,False,5.951137167001434,5.9489122920003865,0.00249483399966266,False,False,0.0012077089995727874,False,False,0.001155583000581828,False,False,local_up_fast,True,4927.625089410261,,1.0451079662514198,,5149.900235643029,,2384.492231869844,2.158939685341969,5147.974908773451,False,
20,0.5,3,0,3,V00,V05,6,1,1,2,0.0006142080001154682,0.00046999999904073775,0.0006528339999931632,False,False,0.0012670420001086313,0.001084207999156206,0.0010401670006103814,False,False,0.0005349580005713506,False,False,0.0006098750000091968,False,False,local_up_fast,True,2.368488738845655,,0.8771600747092166,,2.077543759113793,,1.0423403150840018,1.7055413004217188,1.7777544564703525,False,
20,0.5,4,0,4,V00,V01,2,1,1,2,0.0005857910000486299,0.00018095899940817617,0.0003480830000626156,False,False,0.0009338740001112456,0.0007667499994568061,0.0008624999991297955,False,False,0.000368334000086179,False,False,0.0003696250005305046,False,False,local_up_fast,True,2.5353999356365344,,0.9965072696855659,,2.5265444674221227,,0.8889855075135135,2.3334460544927738,2.0743997250086643,False,
20,0.5,5,0,5,V00,V08,11,4,4,4,0.03229416599970136,0.020456915999602643,0.007257582999955048,False,False,0.03955174899965641,0.052751081999304006,0.025215791998562054,False,False,0.00409212499835121,False,False,0.9569677500021498,False,False,e1_ladder,True,9.665332563299634,,0.004276136785531191,,0.04133028411831805,,2.0919859270060672,0.02634967792645615,0.055123155403288666,False,
20,0.5,6,0,6,V00,V12,9,2,2,2,0.002688708000277984,0.0022422080000978895,0.0014039170000614831,False,False,0.004092625000339467,0.004930916000375873,0.004384542000479996,False,False,0.0010605830011627404,False,False,0.0011137920009787194,False,False,local_up_fast,True,3.858844612682489,,0.9522271665003673,,3.6744966714998544,,1.1246136996375136,3.93658959359304,4.427142586805205,False,
20,0.5,7,0,7,V00,V02,8,3,3,3,0.008612957999503124,0.004731957998956204,0.0037082500002725283,False,False,0.012321207999775652,0.013344915998459328,0.009745082999870647,False,False,0.002120082999681472,False,False,0.0021597920003841864,False,False,local_up_fast,True,5.8116630347145986,,0.9816144329196279,,5.704812314141334,,1.3693999321130939,4.512046992551681,6.178796845291361,False,
20,0.7,0,0,0,V00,V01,12,4,4,4,0.03798445900065417,0.02144479200069327,0.003493959000479663,False,False,0.04147841800113383,0.05942925100134744,0.0498606250002922,False,False,0.005137042000569636,False,False,1.189766999999847,False,False,e1_ladder,True,8.074377822204758,,0.004317687413224855,,0.03486263949255541,,1.1919074620705048,0.04190789036870128,0.04995032725008769,False,
20,0.7,1,0,1,V00,V06,14,8,8,6,8.121832457998607,0.7905743749997782,0.054565958000239334,False,False,8.176398415998847,8.912406832998386,3.1381867919990327,False,False,0.13586816699898918,False,False,3.1648482919990784,False,False,e1_ladder,True,60.1789116361574,,0.042930388588442565,,2.5835040613697853,,2.839986088693325,0.9915757415395084,2.816061311857972,False,
20,0.7,2,0,2,V00,V01,6,8,8,5,7.536691749999591,0.4454641249994893,0.10539141700064647,False,False,7.642083167000237,7.98215587499908,1.682782292000411,False,False,0.08880787500129372,False,False,2.7880464579993713,False,False,e1_ladder,True,86.05186383402271,,0.03185308291635137,,2.741017153811703,,4.743427544338059,0.6035703914374265,2.862992419691193,False,
20,0.7,3,0,3,V00,V04,13,3,3,4,0.009549541000524187,0.0055757080008334015,0.0018070420010189991,False,False,0.011356583001543186,0.015125249001357588,0.007983999999851221,False,False,0.0016019169997889549,False,False,0.0016497079996042885,False,False,local_up_fast,True,7.089370424959197,,0.9710306309802722,,6.8839958370010095,,1.8944450152354009,4.839644350252484,9.16844011484799,False,
20,0.7,4,1,10004,V00,V08,10,6,6,5,0.6432419590000791,0.17951383299987356,0.05344395799875201,False,False,0.6966859169988311,0.8227557919999526,0.3160401670011197,False,False,0.028465707999203005,False,False,2.320849208001164,False,False,e1_ladder,True,24.474568383064184,,0.012265212190894192,,0.3001857744988324,,2.6033266587820707,0.136174364931408,0.3545063544686528,False,
20,0.7,5,0,5,V00,V08,13,3,3,4,0.010611458999846946,0.00832879199879244,0.003799542000706424,False,False,0.01441100100055337,0.018940250998639385,0.013039666999247856,False,False,0.002742208000199753,False,False,0.002786334000120405,False,False,local_up_fast,True,5.2552545246398585,,0.9841634204949065,,5.172029268540896,,1.4525103286557763,4.6798650121214385,6.79755226682118,False,
20,0.7,6,1,10006,V00,V01,8,1,1,2,0.0009928750005201437,0.0009378750000905711,0.0010433749994263053,False,False,0.002036249999946449,0.0019307500006107148,0.0017472079998697154,False,False,0.0008553329989808844,False,False,0.0008897499992599478,False,False,local_up_fast,True,2.380651748935921,,0.9613183475047038,,2.2885642052712627,,1.1050487410512575,1.9637066606608158,2.1699915731572035,False,
20,0.7,7,0,7,V00,V02,11,7,7,5,1.9225710410009924,0.14436741600002279,0.023027957999147475,False,False,1.9455989990001399,2.066938457001015,0.3496616250013176,False,False,0.02104325000073004,False,False,2.6075048330003483,False,False,e1_ladder,True,92.457153668404,,0.008070263086153686,,0.7461535543009595,,5.911253363857777,0.13409816947452266,0.7926882553934423,False,
20,0.85,0,0,0,V00,V01,11,6,6,4,1.0402628329993604,0.3803384580005513,0.043748959000367904,False,False,1.0840117919997283,1.4206012909999117,0.6116783750003378,False,False,0.03548058300111734,False,False,3.251823833999879,False,False,e1_ladder,True,30.552254227772725,,0.010910979441796741,,0.3333550177797758,,2.3224644667209744,0.18810317108966754,0.4368629309332889,False,
20,0.85,1,0,1,V00,V06,14,10,10,5,,,,True,False,,,11.6657707079994,False,False,0.24929549999978917,False,False,6.585069000000658,False,False,e1_ladder,True,,481.39479052009375,0.03785768987382885,,,18.224494686386514,,1.7715487427691698,,False,
20,0.85,2,0,2,V00,V01,6,7,7,4,3.754474332999962,0.5496700829990004,0.14481570899988583,False,False,3.8992900419998477,4.304144415998962,1.0510710420003306,False,False,0.06347712500064517,False,False,3.277099749999252,False,False,e1_ladder,True,61.428271081278744,,0.019369909323223886,,1.1898600407267854,,4.095008086044871,0.3207320869621288,1.3134004895639644,False,
20,0.85,3,0,3,V00,V04,13,5,5,4,0.2237442909990932,0.11509229199873516,0.013356542000110494,False,False,0.2371008329992037,0.3388365829978284,0.12254983400089259,False,False,0.010183916998357745,False,False,2.506593125001018,False,False,e1_ladder,True,23.281889771630947,,0.004062852042791591,,0.09459087341871944,,2.764888143343878,0.048890995821606595,0.13517813466343515,False,
